Node	Period	Operationalhour	Value
Germany	4	173	155872.84070666984
Germany	4	174	155002.39101902265
Germany	4	175	153665.79873064783
Germany	4	176	152818.927760756
Germany	4	177	152071.47982879047
Germany	4	178	151505.54613503974
Germany	4	179	150951.4050497239
Germany	4	180	150868.07162927868
Germany	4	181	152153.867525508
Germany	4	182	153818.1385138169
Germany	4	183	155316.0459988372
Germany	4	184	156270.86130308142
Germany	4	185	157213.9868217179
Germany	4	186	158157.14859857038
Germany	4	187	159865.7711153665
Germany	4	188	161428.03221307878
Germany	4	189	162416.1589663834
Germany	4	190	163124.91199358998
Germany	4	191	163351.261157562
Germany	4	192	162980.54053484963
Germany	4	193	181862.1619290297
Germany	4	194	180610.22703327175
Germany	4	195	176038.45185904886
Germany	4	196	170323.36962499452
Germany	4	197	166985.33189529736
Germany	4	198	164213.2391472861
Germany	4	199	162549.93898980913
Germany	4	200	162969.58323361364
Germany	4	201	166460.2790662499
Germany	4	202	176831.12008003527
Germany	4	203	188598.5237870639
Germany	4	204	197080.74042390863
Germany	4	205	198616.52631971426
Germany	4	206	197157.21358468317
Germany	4	207	193989.84970760805
Germany	4	208	190041.7768689503
Germany	4	209	185555.3383473915
Germany	4	210	180357.83489269062
Germany	4	211	176444.13183252537
Germany	4	212	174075.53350851667
Germany	4	213	175794.9181478891
Germany	4	214	181220.55932277848
Germany	4	215	182170.63745691848
Germany	4	216	181034.44419062146
Germany	4	217	178207.81416035516
Germany	4	218	181324.816675463
Germany	4	219	181189.99446777345
Germany	4	220	179120.873340248
Germany	4	221	177483.6616531793
Germany	4	222	176140.26472386875
Germany	4	223	176054.280896258
Germany	4	224	179455.38390898565
Germany	4	225	182889.02490777712
Germany	4	226	184906.74529395174
Germany	4	227	189999.18673722373
Germany	4	228	199571.82495281653
Germany	4	229	201472.57373507236
Germany	4	230	197253.02154166772
Germany	4	231	191001.01102352873
Germany	4	232	185806.98575790177
Germany	4	233	180744.47259850617
Germany	4	234	173960.97902777133
Germany	4	235	170615.40143629798
Germany	4	236	168677.96836996847
Germany	4	237	166637.54322586377
Germany	4	238	166242.45776622958
Germany	4	239	166865.51593696454
Germany	4	240	172591.29968080393
Denmark	4	1	10135.89519662597
Denmark	4	2	10280.209821148299
Denmark	4	3	10417.698340134482
Denmark	4	4	10542.43554136196
Denmark	4	5	10623.30332976527
Denmark	4	6	10628.292255540473
Denmark	4	7	10605.877859208571
Denmark	4	8	10628.386637230606
Denmark	4	9	10609.02232578397
Denmark	4	10	10528.879218070613
Denmark	4	11	10547.106681978346
Denmark	4	12	10686.846555695489
Denmark	4	13	10762.557991229662
Denmark	4	14	10741.868068863832
Denmark	4	15	10696.994344491159
Denmark	4	16	10542.165700093616
Denmark	4	17	10399.750256070161
Denmark	4	18	10311.767694727365
Denmark	4	19	10196.516104373803
Denmark	4	20	10053.364683979391
Denmark	4	21	9962.558955431883
Denmark	4	22	9927.703245030945
Denmark	4	23	9935.222905380511
Denmark	4	24	9928.143023544562
Denmark	4	25	10058.267762578987
Denmark	4	26	10242.55730013165
Denmark	4	27	10405.212345371712
Denmark	4	28	10520.644164591014
Denmark	4	29	10621.033148899314
Denmark	4	30	10601.064895041847
Denmark	4	31	10573.77076451775
Denmark	4	32	10589.08770795436
Denmark	4	33	10572.014662644882
Denmark	4	34	10500.319469244198
Denmark	4	35	10512.795674416766
Denmark	4	36	10622.874846932651
Denmark	4	37	10700.35870032336
Denmark	4	38	10717.093628248242
Denmark	4	39	10665.904865150911
Denmark	4	40	10550.22554501014
Denmark	4	41	10430.023434196777
Denmark	4	42	10329.198687617005
Denmark	4	43	10179.8065289774
Denmark	4	44	10042.065488767063
Denmark	4	45	9941.624042295904
Denmark	4	46	9919.982772574704
Denmark	4	47	9944.29208214821
Denmark	4	48	9952.71414190215
Denmark	4	49	8953.38223161043
Denmark	4	50	9003.538318449178
Denmark	4	51	9010.27456056758
Denmark	4	52	8998.428403379705
Denmark	4	53	8949.456354924943
Denmark	4	54	8899.069334163521
Denmark	4	55	8862.956037944534
Denmark	4	56	8834.166861286243
Denmark	4	57	8773.530641615283
Denmark	4	58	8688.765341236545
Denmark	4	59	8722.639582466101
Denmark	4	60	8864.645620807072
Denmark	4	61	8939.843479378424
Denmark	4	62	8927.306528543582
Denmark	4	63	8878.054849230277
Denmark	4	64	8854.267651134121
Denmark	4	65	8836.401146988135
Denmark	4	66	8785.667976357834
Denmark	4	67	8719.531262069911
Denmark	4	68	8655.34418232267
Denmark	4	69	8658.424138008795
Denmark	4	70	8680.953248256628
Denmark	4	71	8686.538837003787
Denmark	4	72	8677.324322473884
Denmark	4	73	8727.595374243698
Denmark	4	74	8810.5799732665
Denmark	4	75	8854.77696083967
Denmark	4	76	8838.722534941295
Denmark	4	77	8848.561575122958
Denmark	4	78	8853.421479119617
Denmark	4	79	8857.69325465886
Denmark	4	80	8835.416916650298
Denmark	4	81	8895.096768663227
Denmark	4	82	8817.625466029183
Denmark	4	83	8850.5056873307
Denmark	4	84	8925.936487945803
Denmark	4	85	8908.847628682912
Denmark	4	86	8893.832656451708
Denmark	4	87	8896.416606234347
Denmark	4	88	8884.093018262854
Denmark	4	89	8816.100800109258
Denmark	4	90	8777.96507496092
Denmark	4	91	8719.544565871976
Denmark	4	92	8681.914636217334
Denmark	4	93	8694.307002335363
Denmark	4	94	8730.121590545668
Denmark	4	95	8733.551461327672
Denmark	4	96	8707.885163943312
Denmark	4	97	8592.254791753534
Denmark	4	98	8596.20351081616
Denmark	4	99	8584.291085633078
Denmark	4	100	8536.280174123887
Denmark	4	101	8523.354400847506
Denmark	4	102	8538.247881754169
Denmark	4	103	8612.348553177679
Denmark	4	104	8713.700431537474
Denmark	4	105	8811.978378574355
Denmark	4	106	8866.112302231195
Denmark	4	107	8934.626129831877
Denmark	4	108	9004.049385260665
Denmark	4	109	9012.514117587274
Denmark	4	110	9000.637336553133
Denmark	4	111	8957.892220511214
Denmark	4	112	8901.01470144693
Denmark	4	113	8858.59289289676
Denmark	4	114	8834.616178374927
Denmark	4	115	8796.743768101478
Denmark	4	116	8767.976680774927
Denmark	4	117	8783.669895896415
Denmark	4	118	8802.290951533236
Denmark	4	119	8760.227592593477
Denmark	4	120	8710.760542295757
Denmark	4	121	8656.898970058597
Denmark	4	122	8633.432318287722
Denmark	4	123	8613.917397761072
Denmark	4	124	8605.505127597331
Denmark	4	125	8604.093669502547
Denmark	4	126	8624.761753551773
Denmark	4	127	8733.551210312542
Denmark	4	128	8877.458186258318
Denmark	4	129	8967.903206059216
Denmark	4	130	9027.917410229757
Denmark	4	131	9075.98153694722
Denmark	4	132	9123.94601065674
Denmark	4	133	9126.964718650335
Denmark	4	134	9102.717409814759
Denmark	4	135	9054.06264448854
Denmark	4	136	8978.957410501396
Denmark	4	137	8918.233084518619
Denmark	4	138	8871.441353512075
Denmark	4	139	8791.940844540086
Denmark	4	140	8721.864447734339
Denmark	4	141	8733.604425520807
Denmark	4	142	8741.053048587642
Denmark	4	143	8678.190073668784
Denmark	4	144	8608.974156740136
Denmark	4	145	10211.912870622822
Denmark	4	146	10082.08207030954
Denmark	4	147	9971.002100457019
Denmark	4	148	9906.42720232876
Denmark	4	149	9868.734769905914
Denmark	4	150	9827.190008231639
Denmark	4	151	9756.788546828217
Denmark	4	152	9647.352726099092
Denmark	4	153	9581.939688440598
Denmark	4	154	9545.653693809872
Denmark	4	155	9501.501637945574
Denmark	4	156	9433.89297091572
Denmark	4	157	9459.480449548219
Denmark	4	158	9592.380913927153
Denmark	4	159	9720.288185273617
Denmark	4	160	9769.35762760012
Denmark	4	161	9868.627586443978
Denmark	4	162	9969.267585885618
Denmark	4	163	10118.53197782234
Denmark	4	164	10222.88449108613
Denmark	4	165	10281.010057393394
Denmark	4	166	10296.422637595815
Denmark	4	167	10302.658104523201
Denmark	4	168	10311.279721308152
Denmark	4	169	10230.406410571895
Denmark	4	170	10122.249260932022
Denmark	4	171	10031.161391374637
Denmark	4	172	9949.713758013295
Denmark	4	173	9902.84998566348
Denmark	4	174	9821.799207227961
Denmark	4	175	9705.43863201529
Denmark	4	176	9633.56145264294
Denmark	4	177	9605.9907034419
Denmark	4	178	9594.803963009314
Denmark	4	179	9569.147706230287
Denmark	4	180	9535.357555070397
Denmark	4	181	9599.693235776578
Denmark	4	182	9752.21630617437
Denmark	4	183	9880.427807862447
Denmark	4	184	9935.09036939011
Denmark	4	185	10010.977515517621
Denmark	4	186	10105.757315656228
Denmark	4	187	10222.180393637102
Denmark	4	188	10347.71908618534
Denmark	4	189	10407.202895379125
Denmark	4	190	10447.910521583697
Denmark	4	191	10423.102444940232
Denmark	4	192	10424.33944751735
Denmark	4	193	11563.580917756339
Denmark	4	194	11388.468744493852
Denmark	4	195	10874.332770971292
Denmark	4	196	10500.413599919204
Denmark	4	197	10191.737780295476
Denmark	4	198	10073.747112806885
Denmark	4	199	9968.029077217696
Denmark	4	200	10045.974798453753
Denmark	4	201	10293.345945106408
Denmark	4	202	11138.901215424434
Denmark	4	203	12431.696675213865
Denmark	4	204	13182.258280499671
Denmark	4	205	13092.994788931417
Denmark	4	206	12872.995587494173
Denmark	4	207	12502.9593695398
Denmark	4	208	11941.24347749199
Denmark	4	209	11502.39120971635
Denmark	4	210	11076.260137883453
Denmark	4	211	10740.54170489925
Denmark	4	212	10705.536640493976
Denmark	4	213	11284.46087500816
Denmark	4	214	11678.78682335565
Denmark	4	215	11371.097242190825
Denmark	4	216	11124.221097381127
Denmark	4	217	11170.397339280697
Denmark	4	218	11583.556702067819
Denmark	4	219	11512.007599474744
Denmark	4	220	11330.691336176538
Denmark	4	221	11161.050790790667
Denmark	4	222	11009.33297694063
Denmark	4	223	11010.279052978196
Denmark	4	224	11356.041856523154
Denmark	4	225	11597.013623366352
Denmark	4	226	11730.261492689839
Denmark	4	227	12412.980484841528
Denmark	4	228	13313.303492028044
Denmark	4	229	13059.671274904427
Denmark	4	230	12462.66190206312
Denmark	4	231	11947.81354759211
Denmark	4	232	11338.0641526731
Denmark	4	233	10728.294927558549
Denmark	4	234	10330.554420352182
Denmark	4	235	10253.764121774908
Denmark	4	236	10127.69177105318
Denmark	4	237	10046.111099671176
Denmark	4	238	10150.366721093491
Denmark	4	239	10104.046145492219
Denmark	4	240	10303.345383958307
France	4	1	102085.83626950294
France	4	2	102393.31669626306
France	4	3	102877.41627076938
France	4	4	103609.21532856624
France	4	5	104053.40906108975
France	4	6	104336.71874970662
France	4	7	104832.7402723248
France	4	8	104443.09801255868
France	4	9	103735.59420411252
France	4	10	103340.66021803036
France	4	11	102822.17998637116
France	4	12	102676.29954296038
France	4	13	103482.89870862367
France	4	14	104350.18152401049
France	4	15	104228.87648016718
France	4	16	103501.04621710729
France	4	17	103169.34836050114
France	4	18	103342.57457784473
France	4	19	103474.30743531068
France	4	20	103425.65468100559
France	4	21	102658.93022952323
France	4	22	101673.12830855948
France	4	23	101230.28863541687
France	4	24	101544.88176490173
France	4	25	101872.03496243655
France	4	26	102485.6884482787
France	4	27	103047.48301622437
France	4	28	103475.84826150266
France	4	29	103610.19585432485
France	4	30	103834.62730572592
France	4	31	104241.63887892924
France	4	32	103982.87346207793
France	4	33	103481.23337122418
France	4	34	103045.52196470724
France	4	35	102391.69805056634
France	4	36	102219.93483991013
France	4	37	103097.58321331591
France	4	38	103998.17277669153
France	4	39	103937.83153278843
France	4	40	103412.54987642304
France	4	41	103325.29864781309
France	4	42	103460.00421035662
France	4	43	103364.86208397552
France	4	44	103247.01222613853
France	4	45	102463.21417533667
France	4	46	101497.24066415698
France	4	47	101156.98266203965
France	4	48	101556.91266032004
France	4	49	74342.62256251278
France	4	50	74566.72717199441
France	4	51	74867.0170765252
France	4	52	75012.29052779969
France	4	53	74912.3547199324
France	4	54	74410.80801248427
France	4	55	73983.43885686537
France	4	56	73416.97511864098
France	4	57	73399.60580520378
France	4	58	73369.69198761763
France	4	59	73449.65931059259
France	4	60	73678.09068453255
France	4	61	73851.23908237151
France	4	62	74110.28464943953
France	4	63	73920.99648633685
France	4	64	73855.50359122617
France	4	65	73950.33443958865
France	4	66	73975.65690640072
France	4	67	73525.05084669434
France	4	68	72908.75149769413
France	4	69	72565.8476324188
France	4	70	72561.45861235673
France	4	71	72500.51037631741
France	4	72	72619.51196282318
France	4	73	72899.66217955142
France	4	74	73287.48346290881
France	4	75	73747.39673537094
France	4	76	74047.84227891105
France	4	77	74114.75148900626
France	4	78	73814.57053178198
France	4	79	73566.57533437383
France	4	80	73217.75718674535
France	4	81	73221.11898934608
France	4	82	73188.8394588186
France	4	83	73331.28028012397
France	4	84	73450.2507388279
France	4	85	73627.4457509085
France	4	86	73750.77410187261
France	4	87	73742.1205729559
France	4	88	73656.03663691571
France	4	89	73718.8369771656
France	4	90	73950.66128150819
France	4	91	73589.85893016412
France	4	92	73055.5502112597
France	4	93	72779.47773657502
France	4	94	72875.49144140816
France	4	95	72877.14121490665
France	4	96	72847.50754753719
France	4	97	69463.85322989394
France	4	98	69350.82818134506
France	4	99	69407.9788255576
France	4	100	69098.75524189338
France	4	101	68637.19219593274
France	4	102	68534.45488589813
France	4	103	68646.57722819316
France	4	104	68799.71044943696
France	4	105	69216.80743044247
France	4	106	69607.6169827783
France	4	107	70044.1844038464
France	4	108	70503.17940615374
France	4	109	71126.71596908601
France	4	110	71407.4731779505
France	4	111	71228.44162556021
France	4	112	71025.78407155922
France	4	113	70885.28873787005
France	4	114	70528.89097048897
France	4	115	70341.6261145071
France	4	116	70196.50830224196
France	4	117	70146.53261635778
France	4	118	70303.54124893299
France	4	119	70767.85910535815
France	4	120	70876.71302845799
France	4	121	70475.19551228276
France	4	122	70281.54945691985
France	4	123	70211.07611351178
France	4	124	70022.58170935647
France	4	125	69672.50288575278
France	4	126	69634.48027578235
France	4	127	69938.7856667529
France	4	128	70079.07866973
France	4	129	70444.11440212686
France	4	130	70686.66223420974
France	4	131	70945.95682369264
France	4	132	71323.8950299599
France	4	133	71802.50054743822
France	4	134	72106.23007407434
France	4	135	71967.26000267624
France	4	136	71714.96916861155
France	4	137	71412.36024284233
France	4	138	70889.8800886442
France	4	139	70468.0049900534
France	4	140	70178.64094397507
France	4	141	69976.82384062425
France	4	142	70052.07530161762
France	4	143	70330.71581995566
France	4	144	70222.11091927066
France	4	145	89878.35283117525
France	4	146	89463.07682657846
France	4	147	89248.186046447
France	4	148	88952.67425950155
France	4	149	88971.83342154553
France	4	150	89068.18953219912
France	4	151	88760.81805274553
France	4	152	88438.24842403436
France	4	153	88415.7974969438
France	4	154	88072.81581216383
France	4	155	87491.89320997604
France	4	156	86939.21908797507
France	4	157	86804.00769865134
France	4	158	87287.88159659422
France	4	159	87896.25892002136
France	4	160	88412.23336363096
France	4	161	88877.37610680533
France	4	162	88927.28953708579
France	4	163	89220.76245300953
France	4	164	89966.4133826335
France	4	165	90615.24128457598
France	4	166	90760.14120222822
France	4	167	90598.99257200572
France	4	168	90411.86779113224
France	4	169	90173.81792641792
France	4	170	89976.85676015707
France	4	171	89708.00593550353
France	4	172	89351.15681499551
France	4	173	89189.21442582572
France	4	174	89279.4539234141
France	4	175	89045.82420656367
France	4	176	88657.30254766443
France	4	177	88609.36573280202
France	4	178	88523.53081917674
France	4	179	88293.12282981872
France	4	180	88090.10730609631
France	4	181	88078.21648578627
France	4	182	88608.43189874628
France	4	183	89266.41137443525
France	4	184	89692.37977897053
France	4	185	89918.89679309618
France	4	186	89811.44362108003
France	4	187	90078.7380556406
France	4	188	90908.76867415295
France	4	189	91705.60927393353
France	4	190	91819.29578827198
France	4	191	91669.24421941211
France	4	192	91391.02392639918
France	4	193	128986.21804946633
France	4	194	129995.80161105006
France	4	195	131363.94632224416
France	4	196	130053.18571377666
France	4	197	128739.57691143898
France	4	198	127736.93484966973
France	4	199	125125.88813806005
France	4	200	122922.28878887978
France	4	201	123506.2463517487
France	4	202	127453.76523616136
France	4	203	133248.40788286808
France	4	204	138653.2526307998
France	4	205	141428.48293331297
France	4	206	139949.46099189844
France	4	207	137252.3925998524
France	4	208	135296.33709495323
France	4	209	133705.22393904545
France	4	210	130705.48436562638
France	4	211	126973.60332858993
France	4	212	124523.39396918431
France	4	213	123714.58472958898
France	4	214	126966.61513707256
France	4	215	130641.99921373554
France	4	216	129741.26957525159
France	4	217	129144.48735801685
France	4	218	131088.57422310108
France	4	219	132591.29998563114
France	4	220	132838.62593529967
France	4	221	131146.75208477513
France	4	222	130432.88264084882
France	4	223	130186.50608913739
France	4	224	129875.25919835237
France	4	225	130218.10080802393
France	4	226	130385.11702889678
France	4	227	132479.36441014733
France	4	228	136923.1694034939
France	4	229	140973.55010914837
France	4	230	138944.31314207954
France	4	231	134047.39630097698
