Node	Period	Season	Operationalhour	Scenario	HydroGeneratorMaxSeasonalProduction
France	7	fall	160	scenario1	2208.0
France	7	fall	161	scenario1	1622.0
France	7	fall	162	scenario1	1350.0
France	7	fall	163	scenario1	1374.0
France	7	fall	164	scenario1	1421.0
France	7	fall	165	scenario1	1717.0
France	7	fall	166	scenario1	3529.0
France	7	fall	167	scenario1	4071.0
France	7	fall	168	scenario1	3740.0
France	7	fall	169	scenario1	2494.0
France	7	fall	170	scenario1	1853.0
France	7	fall	171	scenario1	1652.0
France	7	fall	172	scenario1	1481.0
France	7	fall	173	scenario1	1444.0
France	7	fall	174	scenario1	1070.0
France	7	fall	175	scenario1	1528.0
France	7	fall	176	scenario1	1093.0
France	7	fall	177	scenario1	872.0
France	7	fall	178	scenario1	1121.0
France	7	fall	179	scenario1	2202.0
France	7	fall	180	scenario1	3607.0
France	7	fall	181	scenario1	4058.0
France	7	fall	182	scenario1	3838.0
France	7	fall	183	scenario1	3389.0
France	7	fall	184	scenario1	3125.0
France	7	fall	185	scenario1	2604.0
France	7	fall	186	scenario1	2012.0
France	7	fall	187	scenario1	1905.0
France	7	fall	188	scenario1	1989.0
France	7	fall	189	scenario1	2049.0
France	7	fall	190	scenario1	3465.0
France	7	fall	191	scenario1	4756.0
France	7	fall	192	scenario1	4458.0
Germany	7	peak1	193	scenario1	28.515
Germany	7	peak1	194	scenario1	59.15
Germany	7	peak1	195	scenario1	61.675
Germany	7	peak1	196	scenario1	131.7425
Germany	7	peak1	197	scenario1	120.7625
Germany	7	peak1	198	scenario1	67.61
Germany	7	peak1	199	scenario1	28.435
Germany	7	peak2	200	scenario1	28.515
Germany	7	peak2	201	scenario1	59.15
Germany	7	peak2	202	scenario1	61.675
Germany	7	peak2	203	scenario1	131.7425
Germany	7	peak2	204	scenario1	120.7625
Germany	7	peak2	205	scenario1	67.61
Germany	7	peak2	206	scenario1	28.435
France	7	peak1	193	scenario1	4744.0
France	7	peak1	194	scenario1	4382.0
France	7	peak1	195	scenario1	4572.0
France	7	peak1	196	scenario1	5182.0
France	7	peak1	197	scenario1	5294.0
France	7	peak1	198	scenario1	5391.0
France	7	peak1	199	scenario1	4863.0
France	7	peak2	200	scenario1	4744.0
France	7	peak2	201	scenario1	4382.0
France	7	peak2	202	scenario1	4572.0
France	7	peak2	203	scenario1	5182.0
France	7	peak2	204	scenario1	5294.0
France	7	peak2	205	scenario1	5391.0
France	7	peak2	206	scenario1	4863.0
Germany	8	winter	1	scenario1	154.1625
Germany	8	winter	2	scenario1	209.63
Germany	8	winter	3	scenario1	249.86
Germany	8	winter	4	scenario1	220.2075
Germany	8	winter	5	scenario1	180.0125
Germany	8	winter	6	scenario1	152.6425
Germany	8	winter	7	scenario1	78.7825
Germany	8	winter	8	scenario1	112.195
Germany	8	winter	9	scenario1	87.96
Germany	8	winter	10	scenario1	67.3025
Germany	8	winter	11	scenario1	80.635
Germany	8	winter	12	scenario1	97.73
Germany	8	winter	13	scenario1	113.08
Germany	8	winter	14	scenario1	114.9775
Germany	8	winter	15	scenario1	107.035
Germany	8	winter	16	scenario1	77.115
Germany	8	winter	17	scenario1	53.8575
Germany	8	winter	18	scenario1	35.4825
Germany	8	winter	19	scenario1	37.4775
Germany	8	winter	20	scenario1	35.9
Germany	8	winter	21	scenario1	43.0075
Germany	8	winter	22	scenario1	37.2275
Germany	8	winter	23	scenario1	63.3125
Germany	8	winter	24	scenario1	67.0275
Germany	8	winter	25	scenario1	27.69
Germany	8	winter	26	scenario1	27.74
Germany	8	winter	27	scenario1	28.035
Germany	8	winter	28	scenario1	68.7025
Germany	8	winter	29	scenario1	142.445
Germany	8	winter	30	scenario1	188.025
Germany	8	winter	31	scenario1	128.2125
Germany	8	winter	32	scenario1	55.605
Germany	8	winter	33	scenario1	54.8075
Germany	8	winter	34	scenario1	50.59
Germany	8	winter	35	scenario1	73.28
Germany	8	winter	36	scenario1	67.4475
Germany	8	winter	37	scenario1	61.385
Germany	8	winter	38	scenario1	56.1425
Germany	8	winter	39	scenario1	63.2525
Germany	8	winter	40	scenario1	52.3
Germany	8	winter	41	scenario1	36.7125
Germany	8	winter	42	scenario1	40.9375
Germany	8	winter	43	scenario1	23.5475
Germany	8	winter	44	scenario1	26.3175
Germany	8	winter	45	scenario1	21.1775
Germany	8	winter	46	scenario1	32.54
Germany	8	winter	47	scenario1	31.1625
Germany	8	winter	48	scenario1	34.36
France	8	winter	1	scenario1	2758.0
France	8	winter	2	scenario1	2445.0
France	8	winter	3	scenario1	2242.0
France	8	winter	4	scenario1	2779.0
France	8	winter	5	scenario1	3244.0
France	8	winter	6	scenario1	4078.0
France	8	winter	7	scenario1	3915.0
France	8	winter	8	scenario1	3284.0
France	8	winter	9	scenario1	2834.0
France	8	winter	10	scenario1	3056.0
France	8	winter	11	scenario1	2301.0
France	8	winter	12	scenario1	1396.0
France	8	winter	13	scenario1	1541.0
France	8	winter	14	scenario1	1553.0
France	8	winter	15	scenario1	1447.0
France	8	winter	16	scenario1	1680.0
France	8	winter	17	scenario1	2974.0
France	8	winter	18	scenario1	3752.0
France	8	winter	19	scenario1	4004.0
France	8	winter	20	scenario1	3524.0
France	8	winter	21	scenario1	3223.0
France	8	winter	22	scenario1	2977.0
France	8	winter	23	scenario1	2783.0
France	8	winter	24	scenario1	2820.0
France	8	winter	25	scenario1	2104.0
France	8	winter	26	scenario1	1784.0
France	8	winter	27	scenario1	1856.0
France	8	winter	28	scenario1	2116.0
France	8	winter	29	scenario1	2736.0
France	8	winter	30	scenario1	3714.0
France	8	winter	31	scenario1	3489.0
France	8	winter	32	scenario1	2745.0
France	8	winter	33	scenario1	2641.0
France	8	winter	34	scenario1	2503.0
France	8	winter	35	scenario1	1998.0
France	8	winter	36	scenario1	1463.0
France	8	winter	37	scenario1	1381.0
France	8	winter	38	scenario1	1221.0
France	8	winter	39	scenario1	1444.0
France	8	winter	40	scenario1	1507.0
France	8	winter	41	scenario1	1983.0
France	8	winter	42	scenario1	2242.0
France	8	winter	43	scenario1	3219.0
France	8	winter	44	scenario1	3469.0
France	8	winter	45	scenario1	3629.0
France	8	winter	46	scenario1	3588.0
France	8	winter	47	scenario1	2802.0
France	8	winter	48	scenario1	2323.0
Germany	8	spring	49	scenario1	75.23
Germany	8	spring	50	scenario1	69.0525
Germany	8	spring	51	scenario1	65.135
Germany	8	spring	52	scenario1	84.65
Germany	8	spring	53	scenario1	78.345
Germany	8	spring	54	scenario1	64.4925
Germany	8	spring	55	scenario1	82.5725
Germany	8	spring	56	scenario1	107.38
Germany	8	spring	57	scenario1	95.55
Germany	8	spring	58	scenario1	78.46
Germany	8	spring	59	scenario1	79.63
Germany	8	spring	60	scenario1	79.17
Germany	8	spring	61	scenario1	87.615
Germany	8	spring	62	scenario1	46.705
Germany	8	spring	63	scenario1	43.46
Germany	8	spring	64	scenario1	51.6475
Germany	8	spring	65	scenario1	49.4875
Germany	8	spring	66	scenario1	47.01
Germany	8	spring	67	scenario1	46.1625
Germany	8	spring	68	scenario1	40.5675
Germany	8	spring	69	scenario1	41.45
Germany	8	spring	70	scenario1	42.455
Germany	8	spring	71	scenario1	41.22
Germany	8	spring	72	scenario1	37.8125
Germany	8	spring	73	scenario1	38.87
Germany	8	spring	74	scenario1	39.5075
Germany	8	spring	75	scenario1	38.025
Germany	8	spring	76	scenario1	38.635
Germany	8	spring	77	scenario1	37.345
Germany	8	spring	78	scenario1	40.81
Germany	8	spring	79	scenario1	44.74
Germany	8	spring	80	scenario1	53.15
Germany	8	spring	81	scenario1	60.0875
Germany	8	spring	82	scenario1	43.1075
Germany	8	spring	83	scenario1	42.145
Germany	8	spring	84	scenario1	40.8325
Germany	8	spring	85	scenario1	40.2575
Germany	8	spring	86	scenario1	36.7275
Germany	8	spring	87	scenario1	38.7175
Germany	8	spring	88	scenario1	45.005
Germany	8	spring	89	scenario1	44.2275
Germany	8	spring	90	scenario1	41.8875
Germany	8	spring	91	scenario1	64.055
Germany	8	spring	92	scenario1	79.0675
Germany	8	spring	93	scenario1	63.99
Germany	8	spring	94	scenario1	64.48
Germany	8	spring	95	scenario1	54.815
Germany	8	spring	96	scenario1	48.6575
France	8	spring	49	scenario1	2173.0
France	8	spring	50	scenario1	2202.0
France	8	spring	51	scenario1	1895.0
France	8	spring	52	scenario1	1981.0
France	8	spring	53	scenario1	2083.0
France	8	spring	54	scenario1	2660.0
France	8	spring	55	scenario1	2974.0
France	8	spring	56	scenario1	3025.0
France	8	spring	57	scenario1	2892.0
France	8	spring	58	scenario1	2733.0
France	8	spring	59	scenario1	2200.0
France	8	spring	60	scenario1	1971.0
France	8	spring	61	scenario1	1696.0
France	8	spring	62	scenario1	1284.0
France	8	spring	63	scenario1	1362.0
France	8	spring	64	scenario1	1548.0
France	8	spring	65	scenario1	2095.0
France	8	spring	66	scenario1	2537.0
France	8	spring	67	scenario1	3052.0
France	8	spring	68	scenario1	3135.0
France	8	spring	69	scenario1	2535.0
France	8	spring	70	scenario1	2436.0
France	8	spring	71	scenario1	2863.0
France	8	spring	72	scenario1	2348.0
France	8	spring	73	scenario1	1738.0
France	8	spring	74	scenario1	1699.0
France	8	spring	75	scenario1	1452.0
France	8	spring	76	scenario1	1295.0
France	8	spring	77	scenario1	1266.0
France	8	spring	78	scenario1	1310.0
France	8	spring	79	scenario1	1452.0
France	8	spring	80	scenario1	1629.0
France	8	spring	81	scenario1	1898.0
France	8	spring	82	scenario1	1781.0
France	8	spring	83	scenario1	1388.0
France	8	spring	84	scenario1	1385.0
France	8	spring	85	scenario1	1241.0
France	8	spring	86	scenario1	1023.0
France	8	spring	87	scenario1	886.0
France	8	spring	88	scenario1	947.0
France	8	spring	89	scenario1	1287.0
France	8	spring	90	scenario1	2516.0
France	8	spring	91	scenario1	2670.0
France	8	spring	92	scenario1	2541.0
France	8	spring	93	scenario1	2450.0
France	8	spring	94	scenario1	2463.0
France	8	spring	95	scenario1	2315.0
France	8	spring	96	scenario1	2150.0
Germany	8	summer	97	scenario1	79.405
Germany	8	summer	98	scenario1	92.515
Germany	8	summer	99	scenario1	88.3325
Germany	8	summer	100	scenario1	64.93
Germany	8	summer	101	scenario1	65.5325
Germany	8	summer	102	scenario1	102.71
Germany	8	summer	103	scenario1	98.45
Germany	8	summer	104	scenario1	156.4575
Germany	8	summer	105	scenario1	150.7925
Germany	8	summer	106	scenario1	196.9125
Germany	8	summer	107	scenario1	270.0675
Germany	8	summer	108	scenario1	344.425
Germany	8	summer	109	scenario1	238.7325
Germany	8	summer	110	scenario1	179.11
Germany	8	summer	111	scenario1	153.4175
Germany	8	summer	112	scenario1	181.0425
Germany	8	summer	113	scenario1	174.285
Germany	8	summer	114	scenario1	131.49
Germany	8	summer	115	scenario1	132.48
Germany	8	summer	116	scenario1	253.615
Germany	8	summer	117	scenario1	259.7
Germany	8	summer	118	scenario1	308.24
Germany	8	summer	119	scenario1	348.8175
Germany	8	summer	120	scenario1	440.9
Germany	8	summer	121	scenario1	179.5475
Germany	8	summer	122	scenario1	139.095
Germany	8	summer	123	scenario1	263.6175
Germany	8	summer	124	scenario1	216.5925
Germany	8	summer	125	scenario1	226.215
Germany	8	summer	126	scenario1	161.1175
Germany	8	summer	127	scenario1	256.3775
Germany	8	summer	128	scenario1	305.91
Germany	8	summer	129	scenario1	173.1575
Germany	8	summer	130	scenario1	175.3075
Germany	8	summer	131	scenario1	276.0425
Germany	8	summer	132	scenario1	263.46
Germany	8	summer	133	scenario1	273.5325
Germany	8	summer	134	scenario1	277.5975
Germany	8	summer	135	scenario1	267.7625
Germany	8	summer	136	scenario1	81.8275
Germany	8	summer	137	scenario1	191.85
Germany	8	summer	138	scenario1	79.2875
Germany	8	summer	139	scenario1	69.6675
Germany	8	summer	140	scenario1	100.2475
Germany	8	summer	141	scenario1	143.6525
Germany	8	summer	142	scenario1	210.03
Germany	8	summer	143	scenario1	212.9
Germany	8	summer	144	scenario1	232.685
France	8	summer	97	scenario1	969.0
France	8	summer	98	scenario1	803.0
France	8	summer	99	scenario1	811.0
France	8	summer	100	scenario1	840.0
France	8	summer	101	scenario1	777.0
France	8	summer	102	scenario1	916.0
France	8	summer	103	scenario1	900.0
France	8	summer	104	scenario1	1708.0
France	8	summer	105	scenario1	1325.0
France	8	summer	106	scenario1	1519.0
France	8	summer	107	scenario1	1817.0
France	8	summer	108	scenario1	1753.0
France	8	summer	109	scenario1	1510.0
France	8	summer	110	scenario1	1579.0
France	8	summer	111	scenario1	1203.0
France	8	summer	112	scenario1	885.0
France	8	summer	113	scenario1	1218.0
France	8	summer	114	scenario1	1060.0
France	8	summer	115	scenario1	800.0
France	8	summer	116	scenario1	641.0
France	8	summer	117	scenario1	1036.0
France	8	summer	118	scenario1	1278.0
France	8	summer	119	scenario1	1569.0
France	8	summer	120	scenario1	1527.0
France	8	summer	121	scenario1	1416.0
France	8	summer	122	scenario1	1410.0
France	8	summer	123	scenario1	1494.0
France	8	summer	124	scenario1	1274.0
France	8	summer	125	scenario1	1363.0
France	8	summer	126	scenario1	1420.0
France	8	summer	127	scenario1	1274.0
France	8	summer	128	scenario1	1570.0
France	8	summer	129	scenario1	1795.0
France	8	summer	130	scenario1	2277.0
France	8	summer	131	scenario1	2124.0
France	8	summer	132	scenario1	1643.0
France	8	summer	133	scenario1	1388.0
France	8	summer	134	scenario1	1253.0
France	8	summer	135	scenario1	1043.0
France	8	summer	136	scenario1	621.0
France	8	summer	137	scenario1	978.0
France	8	summer	138	scenario1	993.0
France	8	summer	139	scenario1	913.0
France	8	summer	140	scenario1	914.0
France	8	summer	141	scenario1	1092.0
France	8	summer	142	scenario1	1286.0
France	8	summer	143	scenario1	1443.0
France	8	summer	144	scenario1	1550.0
Germany	8	fall	145	scenario1	31.5075
Germany	8	fall	146	scenario1	46.31
Germany	8	fall	147	scenario1	193.235
Germany	8	fall	148	scenario1	210.7675
Germany	8	fall	149	scenario1	300.1825
Germany	8	fall	150	scenario1	137.825
Germany	8	fall	151	scenario1	163.5525
Germany	8	fall	152	scenario1	185.2575
Germany	8	fall	153	scenario1	194.8575
Germany	8	fall	154	scenario1	109.9075
Germany	8	fall	155	scenario1	210.9725
Germany	8	fall	156	scenario1	180.845
Germany	8	fall	157	scenario1	126.7875
Germany	8	fall	158	scenario1	368.2725
Germany	8	fall	159	scenario1	183.9175
Germany	8	fall	160	scenario1	308.8225
Germany	8	fall	161	scenario1	201.9825
Germany	8	fall	162	scenario1	128.06
Germany	8	fall	163	scenario1	106.615
Germany	8	fall	164	scenario1	119.68
Germany	8	fall	165	scenario1	103.0175
Germany	8	fall	166	scenario1	185.645
Germany	8	fall	167	scenario1	84.3375
Germany	8	fall	168	scenario1	91.855
Germany	8	fall	169	scenario1	188.9425
Germany	8	fall	170	scenario1	236.09
Germany	8	fall	171	scenario1	225.8075
Germany	8	fall	172	scenario1	238.23
Germany	8	fall	173	scenario1	308.4375
Germany	8	fall	174	scenario1	199.915
Germany	8	fall	175	scenario1	189.905
Germany	8	fall	176	scenario1	193.5975
Germany	8	fall	177	scenario1	119.06
Germany	8	fall	178	scenario1	156.7925
Germany	8	fall	179	scenario1	217.0925
Germany	8	fall	180	scenario1	291.9775
Germany	8	fall	181	scenario1	194.3625
Germany	8	fall	182	scenario1	245.23
Germany	8	fall	183	scenario1	206.8675
Germany	8	fall	184	scenario1	169.03
Germany	8	fall	185	scenario1	88.6025
Germany	8	fall	186	scenario1	129.755
Germany	8	fall	187	scenario1	89.3575
Germany	8	fall	188	scenario1	140.9875
Germany	8	fall	189	scenario1	121.7125
Germany	8	fall	190	scenario1	134.355
Germany	8	fall	191	scenario1	92.395
Germany	8	fall	192	scenario1	188.5325
France	8	fall	145	scenario1	35.0
France	8	fall	146	scenario1	0.0
France	8	fall	147	scenario1	424.0
France	8	fall	148	scenario1	390.0
France	8	fall	149	scenario1	943.0
France	8	fall	150	scenario1	1110.0
France	8	fall	151	scenario1	1224.0
France	8	fall	152	scenario1	1404.0
France	8	fall	153	scenario1	1307.0
France	8	fall	154	scenario1	1065.0
France	8	fall	155	scenario1	1018.0
France	8	fall	156	scenario1	947.0
France	8	fall	157	scenario1	975.0
France	8	fall	158	scenario1	957.0
France	8	fall	159	scenario1	1638.0
France	8	fall	160	scenario1	2885.0
France	8	fall	161	scenario1	3898.0
France	8	fall	162	scenario1	1775.0
France	8	fall	163	scenario1	1072.0
France	8	fall	164	scenario1	997.0
France	8	fall	165	scenario1	744.0
France	8	fall	166	scenario1	523.0
France	8	fall	167	scenario1	616.0
France	8	fall	168	scenario1	316.0
France	8	fall	169	scenario1	368.0
France	8	fall	170	scenario1	391.0
France	8	fall	171	scenario1	457.0
France	8	fall	172	scenario1	708.0
France	8	fall	173	scenario1	1059.0
France	8	fall	174	scenario1	948.0
France	8	fall	175	scenario1	990.0
France	8	fall	176	scenario1	978.0
France	8	fall	177	scenario1	976.0
France	8	fall	178	scenario1	759.0
France	8	fall	179	scenario1	727.0
France	8	fall	180	scenario1	844.0
France	8	fall	181	scenario1	492.0
France	8	fall	182	scenario1	574.0
France	8	fall	183	scenario1	634.0
France	8	fall	184	scenario1	936.0
France	8	fall	185	scenario1	1564.0
France	8	fall	186	scenario1	845.0
France	8	fall	187	scenario1	192.0
France	8	fall	188	scenario1	1170.0
France	8	fall	189	scenario1	1120.0
France	8	fall	190	scenario1	106.0
France	8	fall	191	scenario1	116.0
France	8	fall	192	scenario1	188.0
Germany	8	peak1	193	scenario1	199.205
Germany	8	peak1	194	scenario1	132.61
Germany	8	peak1	195	scenario1	416.8275
Germany	8	peak1	196	scenario1	266.79
Germany	8	peak1	197	scenario1	180.045
Germany	8	peak1	198	scenario1	130.5975
Germany	8	peak1	199	scenario1	117.8725
Germany	8	peak2	200	scenario1	217.75
Germany	8	peak2	201	scenario1	235.915
Germany	8	peak2	202	scenario1	142.13
Germany	8	peak2	203	scenario1	266.8925
Germany	8	peak2	204	scenario1	171.2475
Germany	8	peak2	205	scenario1	141.7775
Germany	8	peak2	206	scenario1	87.5625
France	8	peak1	193	scenario1	4662.0
France	8	peak1	194	scenario1	4758.0
France	8	peak1	195	scenario1	5239.0
France	8	peak1	196	scenario1	5600.0
France	8	peak1	197	scenario1	5808.0
France	8	peak1	198	scenario1	4333.0
France	8	peak1	199	scenario1	3029.0
France	8	peak2	200	scenario1	2956.0
France	8	peak2	201	scenario1	2754.0
France	8	peak2	202	scenario1	3036.0
France	8	peak2	203	scenario1	4023.0
France	8	peak2	204	scenario1	4803.0
France	8	peak2	205	scenario1	4448.0
France	8	peak2	206	scenario1	3119.0
