Node	Operationalhour	Scenario	Period	ElectricLoadRaw_in_MW
Germany	31	scenario1	6	41890.6525
Germany	32	scenario1	6	41766.0275
Germany	33	scenario1	6	41477.2425
Germany	34	scenario1	6	41176.165
Germany	35	scenario1	6	40445.425
Germany	36	scenario1	6	41984.9575
Germany	37	scenario1	6	45753.8
Germany	38	scenario1	6	48762.8725
Germany	39	scenario1	6	51110.1025
Germany	40	scenario1	6	53188.14
Germany	41	scenario1	6	52641.045
Germany	42	scenario1	6	50719.23
Germany	43	scenario1	6	49071.3275
Germany	44	scenario1	6	48673.9025
Germany	45	scenario1	6	48593.485
Germany	46	scenario1	6	51090.445
Germany	47	scenario1	6	55782.385
Germany	48	scenario1	6	56254.7875
Denmark	1	scenario1	6	4167.6
Denmark	2	scenario1	6	3897.54
Denmark	3	scenario1	6	3633.02
Denmark	4	scenario1	6	3380.59
Denmark	5	scenario1	6	3165.01
Denmark	6	scenario1	6	3052.84
Denmark	7	scenario1	6	2991.11
Denmark	8	scenario1	6	3053.48
Denmark	9	scenario1	6	3047.48
Denmark	10	scenario1	6	3142.61
Denmark	11	scenario1	6	3373.64
Denmark	12	scenario1	6	3617.78
Denmark	13	scenario1	6	3927.95
Denmark	14	scenario1	6	4078.68
Denmark	15	scenario1	6	4142.95
Denmark	16	scenario1	6	4119.67
Denmark	17	scenario1	6	4032.36
Denmark	18	scenario1	6	3966.55
Denmark	19	scenario1	6	3866.93
Denmark	20	scenario1	6	3870.37
Denmark	21	scenario1	6	3964.66
Denmark	22	scenario1	6	4362.14
Denmark	23	scenario1	6	4632.78
Denmark	24	scenario1	6	4341.72
Denmark	25	scenario1	6	4054.25
Denmark	26	scenario1	6	3834.88
Denmark	27	scenario1	6	3593.96
Denmark	28	scenario1	6	3357.64
Denmark	29	scenario1	6	3178.57
Denmark	30	scenario1	6	3039.73
Denmark	31	scenario1	6	3002.86
Denmark	32	scenario1	6	2984.1
Denmark	33	scenario1	6	3012.3
Denmark	34	scenario1	6	3102.11
Denmark	35	scenario1	6	3288.23
Denmark	36	scenario1	6	3523.1
Denmark	37	scenario1	6	3822.28
Denmark	38	scenario1	6	3979.49
Denmark	39	scenario1	6	4032.06
Denmark	40	scenario1	6	4043.39
Denmark	41	scenario1	6	3968.27
Denmark	42	scenario1	6	3886.48
Denmark	43	scenario1	6	3846.06
Denmark	44	scenario1	6	3846.26
Denmark	45	scenario1	6	3959.13
Denmark	46	scenario1	6	4410.85
Denmark	47	scenario1	6	4750.42
Denmark	48	scenario1	6	4496.52
France	1	scenario1	6	70368.0
France	2	scenario1	6	66796.0
France	3	scenario1	6	67627.0
France	4	scenario1	6	68636.0
France	5	scenario1	6	65967.0
France	6	scenario1	6	63056.0
France	7	scenario1	6	61293.0
France	8	scenario1	6	58488.0
France	9	scenario1	6	56992.0
France	10	scenario1	6	57730.0
France	11	scenario1	6	59744.0
France	12	scenario1	6	61420.0
France	13	scenario1	6	63931.0
France	14	scenario1	6	65853.0
France	15	scenario1	6	67362.0
France	16	scenario1	6	67603.0
France	17	scenario1	6	68427.0
France	18	scenario1	6	66315.0
France	19	scenario1	6	63619.0
France	20	scenario1	6	61330.0
France	21	scenario1	6	60213.0
France	22	scenario1	6	61089.0
France	23	scenario1	6	65262.0
France	24	scenario1	6	68639.0
France	25	scenario1	6	66165.0
France	26	scenario1	6	63478.0
France	27	scenario1	6	64918.0
France	28	scenario1	6	66561.0
France	29	scenario1	6	64302.0
France	30	scenario1	6	62032.0
France	31	scenario1	6	60347.0
France	32	scenario1	6	57400.0
France	33	scenario1	6	55819.0
France	34	scenario1	6	55823.0
France	35	scenario1	6	57247.0
France	36	scenario1	6	57644.0
France	37	scenario1	6	59672.0
France	38	scenario1	6	62521.0
France	39	scenario1	6	63951.0
France	40	scenario1	6	64757.0
France	41	scenario1	6	65803.0
France	42	scenario1	6	63223.0
France	43	scenario1	6	59967.0
France	44	scenario1	6	57795.0
France	45	scenario1	6	56956.0
France	46	scenario1	6	58197.0
France	47	scenario1	6	63382.0
France	48	scenario1	6	68521.0
Germany	49	scenario1	6	48785.6425
Germany	50	scenario1	6	46905.2025
Germany	51	scenario1	6	45828.465
Germany	52	scenario1	6	46080.9425
Germany	53	scenario1	6	46922.745
Germany	54	scenario1	6	49595.04
Germany	55	scenario1	6	57621.545
Germany	56	scenario1	6	63978.7025
Germany	57	scenario1	6	67191.4575
Germany	58	scenario1	6	68176.7875
Germany	59	scenario1	6	69478.1875
Germany	60	scenario1	6	70788.9575
Germany	61	scenario1	6	70488.19
Germany	62	scenario1	6	69805.03
Germany	63	scenario1	6	69237.9975
Germany	64	scenario1	6	68111.515
Germany	65	scenario1	6	67110.8925
Germany	66	scenario1	6	66391.23
Germany	67	scenario1	6	65552.4775
Germany	68	scenario1	6	64727.715
Germany	69	scenario1	6	62431.79
Germany	70	scenario1	6	59805.475
Germany	71	scenario1	6	56826.9875
Germany	72	scenario1	6	52544.6175
Germany	73	scenario1	6	49108.8775
Germany	74	scenario1	6	46884.175
Germany	75	scenario1	6	45798.245
Germany	76	scenario1	6	45741.005
Germany	77	scenario1	6	46248.3175
Germany	78	scenario1	6	48940.4375
Germany	79	scenario1	6	56630.545
Germany	80	scenario1	6	63250.71
Germany	81	scenario1	6	66114.3675
Germany	82	scenario1	6	66670.61
Germany	83	scenario1	6	67813.615
Germany	84	scenario1	6	69197.25
Germany	85	scenario1	6	68752.185
Germany	86	scenario1	6	68601.6375
Germany	87	scenario1	6	67224.675
Germany	88	scenario1	6	66662.335
Germany	89	scenario1	6	64946.94
Germany	90	scenario1	6	64154.225
Germany	91	scenario1	6	63802.855
Germany	92	scenario1	6	62797.1125
Germany	93	scenario1	6	60616.485
Germany	94	scenario1	6	57870.9075
Germany	95	scenario1	6	55260.655
Germany	96	scenario1	6	50841.515
Denmark	49	scenario1	6	3040.45
Denmark	50	scenario1	6	2942.3
Denmark	51	scenario1	6	2893.89
Denmark	52	scenario1	6	2875.95
Denmark	53	scenario1	6	2867.35
Denmark	54	scenario1	6	3048.12
Denmark	55	scenario1	6	3608.27
Denmark	56	scenario1	6	4175.28
Denmark	57	scenario1	6	4419.16
Denmark	58	scenario1	6	4505.56
Denmark	59	scenario1	6	4635.56
Denmark	60	scenario1	6	4590.25
Denmark	61	scenario1	6	4509.67
Denmark	62	scenario1	6	4544.53
Denmark	63	scenario1	6	4431.02
Denmark	64	scenario1	6	4280.41
Denmark	65	scenario1	6	4287.35
Denmark	66	scenario1	6	4498.69
Denmark	67	scenario1	6	4358.57
Denmark	68	scenario1	6	4174.84
Denmark	69	scenario1	6	3959.35
Denmark	70	scenario1	6	3812.26
Denmark	71	scenario1	6	3671.12
Denmark	72	scenario1	6	3352.63
Denmark	73	scenario1	6	3075.77
Denmark	74	scenario1	6	2982.94
Denmark	75	scenario1	6	2930.71
Denmark	76	scenario1	6	2918.76
Denmark	77	scenario1	6	2907.43
Denmark	78	scenario1	6	3081.81
Denmark	79	scenario1	6	3612.86
Denmark	80	scenario1	6	4168.66
Denmark	81	scenario1	6	4413.71
Denmark	82	scenario1	6	4483.77
Denmark	83	scenario1	6	4633.51
Denmark	84	scenario1	6	4659.09
Denmark	85	scenario1	6	4613.05
Denmark	86	scenario1	6	4626.79
Denmark	87	scenario1	6	4518.56
Denmark	88	scenario1	6	4324.32
Denmark	89	scenario1	6	4259.46
Denmark	90	scenario1	6	4374.32
Denmark	91	scenario1	6	4314.73
Denmark	92	scenario1	6	4099.88
Denmark	93	scenario1	6	3874.69
Denmark	94	scenario1	6	3637.0
Denmark	95	scenario1	6	3538.39
Denmark	96	scenario1	6	3355.59
France	49	scenario1	6	44137.0
France	50	scenario1	6	41147.0
France	51	scenario1	6	39658.0
France	52	scenario1	6	37597.0
France	53	scenario1	6	36916.0
France	54	scenario1	6	38130.0
France	55	scenario1	6	41451.0
France	56	scenario1	6	46217.0
France	57	scenario1	6	49447.0
France	58	scenario1	6	51209.0
France	59	scenario1	6	51968.0
France	60	scenario1	6	52679.0
France	61	scenario1	6	52983.0
France	62	scenario1	6	51969.0
France	63	scenario1	6	51439.0
France	64	scenario1	6	50330.0
France	65	scenario1	6	49123.0
France	66	scenario1	6	48339.0
France	67	scenario1	6	48969.0
France	68	scenario1	6	49369.0
France	69	scenario1	6	46892.0
France	70	scenario1	6	46050.0
France	71	scenario1	6	47586.0
France	72	scenario1	6	48369.0
France	73	scenario1	6	44473.0
France	74	scenario1	6	41272.0
France	75	scenario1	6	39867.0
France	76	scenario1	6	37737.0
France	77	scenario1	6	36953.0
France	78	scenario1	6	38319.0
France	79	scenario1	6	41580.0
France	80	scenario1	6	46340.0
France	81	scenario1	6	49660.0
France	82	scenario1	6	51436.0
France	83	scenario1	6	52271.0
France	84	scenario1	6	53099.0
France	85	scenario1	6	53883.0
France	86	scenario1	6	52921.0
France	87	scenario1	6	52438.0
France	88	scenario1	6	51166.0
France	89	scenario1	6	49830.0
France	90	scenario1	6	49026.0
France	91	scenario1	6	49873.0
France	92	scenario1	6	50180.0
France	93	scenario1	6	47609.0
France	94	scenario1	6	46319.0
France	95	scenario1	6	47891.0
France	96	scenario1	6	48705.0
Germany	97	scenario1	6	60615.6125
Germany	98	scenario1	6	60512.1475
Germany	99	scenario1	6	59501.0375
Germany	100	scenario1	6	58580.56
Germany	101	scenario1	6	57415.695
Germany	102	scenario1	6	54234.2525
Germany	103	scenario1	6	50190.1875
Germany	104	scenario1	6	46775.0275
Germany	105	scenario1	6	44446.87
Germany	106	scenario1	6	42551.655
Germany	107	scenario1	6	41250.67
Germany	108	scenario1	6	40949.025
Germany	109	scenario1	6	41088.1125
Germany	110	scenario1	6	41942.37
Germany	111	scenario1	6	43686.7925
Germany	112	scenario1	6	46376.8725
Germany	113	scenario1	6	50177.655
Germany	114	scenario1	6	52882.4275
Germany	115	scenario1	6	54396.625
Germany	116	scenario1	6	55727.985
Germany	117	scenario1	6	55358.91
Germany	118	scenario1	6	53080.7725
Germany	119	scenario1	6	50737.12
Germany	120	scenario1	6	49980.335
Germany	121	scenario1	6	49822.3375
Germany	122	scenario1	6	50327.8325
Germany	123	scenario1	6	51067.67
Germany	124	scenario1	6	50720.14
Germany	125	scenario1	6	50233.5325
Germany	126	scenario1	6	47948.89
Germany	127	scenario1	6	45640.79
Germany	128	scenario1	6	42942.015
Germany	129	scenario1	6	40202.525
Germany	130	scenario1	6	38648.775
Germany	131	scenario1	6	37802.8125
Germany	132	scenario1	6	37385.665
Germany	133	scenario1	6	37288.445
Germany	134	scenario1	6	37870.1125
Germany	135	scenario1	6	38396.44
Germany	136	scenario1	6	39972.3475
Germany	137	scenario1	6	43425.185
Germany	138	scenario1	6	46494.395
Germany	139	scenario1	6	48460.435
Germany	140	scenario1	6	50397.69
Germany	141	scenario1	6	50417.295
Germany	142	scenario1	6	48914.0375
Germany	143	scenario1	6	46793.2
Germany	144	scenario1	6	45895.1
Denmark	97	scenario1	6	3747.29
Denmark	98	scenario1	6	3905.68
Denmark	99	scenario1	6	3856.31
Denmark	100	scenario1	6	3633.06
Denmark	101	scenario1	6	3524.59
Denmark	102	scenario1	6	3359.0
Denmark	103	scenario1	6	3095.57
Denmark	104	scenario1	6	2845.98
Denmark	105	scenario1	6	2680.28
Denmark	106	scenario1	6	2564.76
Denmark	107	scenario1	6	2499.98
Denmark	108	scenario1	6	2466.3
Denmark	109	scenario1	6	2477.49
Denmark	110	scenario1	6	2531.25
Denmark	111	scenario1	6	2618.48
Denmark	112	scenario1	6	2858.33
Denmark	113	scenario1	6	3208.11
Denmark	114	scenario1	6	3388.26
Denmark	115	scenario1	6	3455.21
Denmark	116	scenario1	6	3456.29
Denmark	117	scenario1	6	3393.41
Denmark	118	scenario1	6	3347.36
Denmark	119	scenario1	6	3277.04
Denmark	120	scenario1	6	3249.03
Denmark	121	scenario1	6	3317.77
Denmark	122	scenario1	6	3528.46
Denmark	123	scenario1	6	3547.99
Denmark	124	scenario1	6	3392.69
Denmark	125	scenario1	6	3324.18
Denmark	126	scenario1	6	3240.68
Denmark	127	scenario1	6	3019.12
Denmark	128	scenario1	6	2809.61
Denmark	129	scenario1	6	2628.05
Denmark	130	scenario1	6	2513.25
Denmark	131	scenario1	6	2455.87
Denmark	132	scenario1	6	2424.07
Denmark	133	scenario1	6	2430.46
Denmark	134	scenario1	6	2479.29
Denmark	135	scenario1	6	2531.24
Denmark	136	scenario1	6	2742.94
Denmark	137	scenario1	6	3044.17
Denmark	138	scenario1	6	3252.34
Denmark	139	scenario1	6	3357.03
Denmark	140	scenario1	6	3369.96
Denmark	141	scenario1	6	3358.67
Denmark	142	scenario1	6	3331.57
Denmark	143	scenario1	6	3296.46
Denmark	144	scenario1	6	3283.78
France	97	scenario1	6	47531.0
France	98	scenario1	6	46826.0
France	99	scenario1	6	47290.0
France	100	scenario1	6	47229.0
France	101	scenario1	6	46357.0
France	102	scenario1	6	46041.0
France	103	scenario1	6	46330.0
France	104	scenario1	6	46872.0
France	105	scenario1	6	42844.0
France	106	scenario1	6	39994.0
France	107	scenario1	6	38140.0
France	108	scenario1	6	35762.0
France	109	scenario1	6	34444.0
France	110	scenario1	6	34869.0
France	111	scenario1	6	36299.0
France	112	scenario1	6	36718.0
France	113	scenario1	6	38921.0
France	114	scenario1	6	41723.0
France	115	scenario1	6	43212.0
France	116	scenario1	6	44190.0
France	117	scenario1	6	46091.0
France	118	scenario1	6	44868.0
France	119	scenario1	6	43748.0
France	120	scenario1	6	42432.0
France	121	scenario1	6	40997.0
France	122	scenario1	6	40988.0
France	123	scenario1	6	41602.0
France	124	scenario1	6	42196.0
France	125	scenario1	6	41995.0
France	126	scenario1	6	42237.0
France	127	scenario1	6	43072.0
France	128	scenario1	6	43941.0
France	129	scenario1	6	40464.0
France	130	scenario1	6	37669.0
France	131	scenario1	6	35798.0
France	132	scenario1	6	33566.0
France	133	scenario1	6	32584.0
France	134	scenario1	6	32594.0
France	135	scenario1	6	33197.0
France	136	scenario1	6	33146.0
France	137	scenario1	6	35141.0
France	138	scenario1	6	37784.0
France	139	scenario1	6	39887.0
France	140	scenario1	6	41290.0
France	141	scenario1	6	43288.0
France	142	scenario1	6	41998.0
France	143	scenario1	6	40232.0
France	144	scenario1	6	39104.0
Germany	145	scenario1	6	63009.2475
Germany	146	scenario1	6	63871.4275
Germany	147	scenario1	6	64603.37
Germany	148	scenario1	6	64599.845
Germany	149	scenario1	6	64479.3825
Germany	150	scenario1	6	62890.6925
Germany	151	scenario1	6	61395.2975
Germany	152	scenario1	6	60349.2575
Germany	153	scenario1	6	60511.5475
Germany	154	scenario1	6	64248.2475
Germany	155	scenario1	6	64254.535
Germany	156	scenario1	6	62318.095
Germany	157	scenario1	6	58526.6225
Germany	158	scenario1	6	55160.0875
Germany	159	scenario1	6	52701.03
Germany	160	scenario1	6	49005.9025
Germany	161	scenario1	6	46599.31
Germany	162	scenario1	6	44824.815
Germany	163	scenario1	6	43776.11
Germany	164	scenario1	6	43777.1925
Germany	165	scenario1	6	44401.3125
Germany	166	scenario1	6	45035.9925
Germany	167	scenario1	6	46470.5
Germany	168	scenario1	6	48969.85
Germany	169	scenario1	6	52176.5225
Germany	170	scenario1	6	54688.91
Germany	171	scenario1	6	55958.805
Germany	172	scenario1	6	56668.3325
Germany	173	scenario1	6	55935.0575
Germany	174	scenario1	6	54040.4625
Germany	175	scenario1	6	53078.255
Germany	176	scenario1	6	52574.845
Germany	177	scenario1	6	53711.2225
Germany	178	scenario1	6	57763.82
Germany	179	scenario1	6	58637.7775
Germany	180	scenario1	6	56621.5525
Germany	181	scenario1	6	53030.815
Germany	182	scenario1	6	50636.015
Germany	183	scenario1	6	49030.86
Germany	184	scenario1	6	45916.45
Germany	185	scenario1	6	42614.685
Germany	186	scenario1	6	40797.4725
Germany	187	scenario1	6	39709.95
Germany	188	scenario1	6	39652.8875
Germany	189	scenario1	6	39940.4075
Germany	190	scenario1	6	40150.025
Germany	191	scenario1	6	40118.125
Germany	192	scenario1	6	42527.02
Denmark	145	scenario1	6	4634.78
Denmark	146	scenario1	6	4675.71
Denmark	147	scenario1	6	4738.36
Denmark	148	scenario1	6	4613.72
Denmark	149	scenario1	6	4512.25
Denmark	150	scenario1	6	4469.84
Denmark	151	scenario1	6	4332.2
Denmark	152	scenario1	6	4164.82
Denmark	153	scenario1	6	4369.28
Denmark	154	scenario1	6	4769.28
Denmark	155	scenario1	6	4643.1
Denmark	156	scenario1	6	4255.75
Denmark	157	scenario1	6	3936.24
Denmark	158	scenario1	6	3693.43
Denmark	159	scenario1	6	3469.89
Denmark	160	scenario1	6	3210.59
Denmark	161	scenario1	6	2992.1
Denmark	162	scenario1	6	2877.11
Denmark	163	scenario1	6	2840.97
Denmark	164	scenario1	6	2824.54
Denmark	165	scenario1	6	2860.28
Denmark	166	scenario1	6	2971.29
Denmark	167	scenario1	6	3182.61
Denmark	168	scenario1	6	3435.0
Denmark	169	scenario1	6	3704.12
Denmark	170	scenario1	6	3840.14
Denmark	171	scenario1	6	3896.46
Denmark	172	scenario1	6	3872.02
Denmark	173	scenario1	6	3808.8
Denmark	174	scenario1	6	3753.69
Denmark	175	scenario1	6	3724.05
Denmark	176	scenario1	6	3725.86
Denmark	177	scenario1	6	3962.78
Denmark	178	scenario1	6	4457.32
Denmark	179	scenario1	6	4357.93
Denmark	180	scenario1	6	4026.65
Denmark	181	scenario1	6	3802.31
Denmark	182	scenario1	6	3569.85
Denmark	183	scenario1	6	3330.43
Denmark	184	scenario1	6	3109.98
Denmark	185	scenario1	6	2938.86
Denmark	186	scenario1	6	2858.59
Denmark	187	scenario1	6	2821.59
Denmark	188	scenario1	6	2821.03
Denmark	189	scenario1	6	2812.64
Denmark	190	scenario1	6	2873.93
Denmark	191	scenario1	6	3053.18
Denmark	192	scenario1	6	3293.03
France	145	scenario1	6	58689.0
France	146	scenario1	6	60356.0
France	147	scenario1	6	60140.0
France	148	scenario1	6	59561.0
France	149	scenario1	6	60115.0
France	150	scenario1	6	58326.0
France	151	scenario1	6	56352.0
France	152	scenario1	6	54605.0
France	153	scenario1	6	53828.0
France	154	scenario1	6	56662.0
France	155	scenario1	6	62388.0
France	156	scenario1	6	62808.0
France	157	scenario1	6	59558.0
France	158	scenario1	6	57170.0
France	159	scenario1	6	58196.0
France	160	scenario1	6	59607.0
France	161	scenario1	6	56757.0
France	162	scenario1	6	54197.0
France	163	scenario1	6	52733.0
France	164	scenario1	6	50305.0
France	165	scenario1	6	49394.0
France	166	scenario1	6	50549.0
France	167	scenario1	6	52726.0
France	168	scenario1	6	54340.0
France	169	scenario1	6	56368.0
France	170	scenario1	6	58495.0
France	171	scenario1	6	59015.0
France	172	scenario1	6	58497.0
France	173	scenario1	6	59227.0
France	174	scenario1	6	57020.0
France	175	scenario1	6	54334.0
France	176	scenario1	6	52457.0
France	177	scenario1	6	51435.0
France	178	scenario1	6	54223.0
France	179	scenario1	6	59853.0
France	180	scenario1	6	60471.0
France	181	scenario1	6	57805.0
France	182	scenario1	6	55801.0
France	183	scenario1	6	57091.0
France	184	scenario1	6	58821.0
France	185	scenario1	6	56211.0
France	186	scenario1	6	53649.0
France	187	scenario1	6	51687.0
France	188	scenario1	6	48793.0
France	189	scenario1	6	47585.0
France	190	scenario1	6	48025.0
France	191	scenario1	6	49338.0
France	192	scenario1	6	50130.0
Germany	193	scenario1	6	54791.39
Germany	194	scenario1	6	57374.195
Germany	195	scenario1	6	64280.33
Germany	196	scenario1	6	70858.9525
Germany	197	scenario1	6	73144.8025
Germany	198	scenario1	6	73290.8625
Germany	199	scenario1	6	73347.8325
Germany	200	scenario1	6	54791.39
Germany	201	scenario1	6	57374.195
Germany	202	scenario1	6	64280.33
Germany	203	scenario1	6	70858.9525
Germany	204	scenario1	6	73144.8025
Germany	205	scenario1	6	73290.8625
Germany	206	scenario1	6	73347.8325
Denmark	193	scenario1	6	2949.47
Denmark	194	scenario1	6	3191.99
Denmark	195	scenario1	6	3873.17
Denmark	196	scenario1	6	4612.2
Denmark	197	scenario1	6	4805.88
Denmark	198	scenario1	6	4789.61
Denmark	199	scenario1	6	4742.54
Denmark	200	scenario1	6	2949.47
Denmark	201	scenario1	6	3191.99
Denmark	202	scenario1	6	3873.17
Denmark	203	scenario1	6	4612.2
Denmark	204	scenario1	6	4805.88
Denmark	205	scenario1	6	4789.61
Denmark	206	scenario1	6	4742.54
France	193	scenario1	6	78093.0
France	194	scenario1	6	80490.0
France	195	scenario1	6	86024.0
France	196	scenario1	6	91644.0
France	197	scenario1	6	93696.0
France	198	scenario1	6	93473.0
France	199	scenario1	6	92073.0
France	200	scenario1	6	78093.0
France	201	scenario1	6	80490.0
France	202	scenario1	6	86024.0
France	203	scenario1	6	91644.0
France	204	scenario1	6	93696.0
France	205	scenario1	6	93473.0
France	206	scenario1	6	92073.0
Germany	1	scenario1	7	66490.62
Germany	2	scenario1	7	65575.9
Germany	3	scenario1	7	64351.46
Germany	4	scenario1	7	63476.9375
Germany	5	scenario1	7	61849.9675
Germany	6	scenario1	7	61746.7575
Germany	7	scenario1	7	63937.3225
Germany	8	scenario1	7	66873.855
Germany	9	scenario1	7	63125.78
Germany	10	scenario1	7	59210.675
Germany	11	scenario1	7	55894.755
Germany	12	scenario1	7	50958.5725
Germany	13	scenario1	7	47889.2725
Germany	14	scenario1	7	45988.31
Germany	15	scenario1	7	45377.435
Germany	16	scenario1	7	45913.3775
Germany	17	scenario1	7	47628.9975
Germany	18	scenario1	7	51194.97
Germany	19	scenario1	7	57918.1175
Germany	20	scenario1	7	63284.19
Germany	21	scenario1	7	65459.8475
Germany	22	scenario1	7	65572.4825
Germany	23	scenario1	7	66983.0425
Germany	24	scenario1	7	68138.2275
Germany	25	scenario1	7	67326.68
Germany	26	scenario1	7	66533.2075
Germany	27	scenario1	7	65337.12
Germany	28	scenario1	7	64144.7275
Germany	29	scenario1	7	62351.8675
Germany	30	scenario1	7	62312.495
Germany	31	scenario1	7	64363.75
Germany	32	scenario1	7	66856.585
Germany	33	scenario1	7	63265.5925
Germany	34	scenario1	7	59247.82
Germany	35	scenario1	7	55790.8175
Germany	36	scenario1	7	50469.1225
Germany	37	scenario1	7	47466.0875
Germany	38	scenario1	7	45603.1175
Germany	39	scenario1	7	44634.41
Germany	40	scenario1	7	45387.3275
Germany	41	scenario1	7	47299.85
Germany	42	scenario1	7	50830.485
Germany	43	scenario1	7	57498.3375
Germany	44	scenario1	7	62613.6225
Germany	45	scenario1	7	65013.71
Germany	46	scenario1	7	65585.15
Germany	47	scenario1	7	66757.405
Germany	48	scenario1	7	67871.9025
Denmark	1	scenario1	7	4680.03
Denmark	2	scenario1	7	4683.2
Denmark	3	scenario1	7	4626.24
Denmark	4	scenario1	7	4487.16
Denmark	5	scenario1	7	4478.48
Denmark	6	scenario1	7	4788.28
Denmark	7	scenario1	7	4812.26
Denmark	8	scenario1	7	4711.7
Denmark	9	scenario1	7	4392.34
Denmark	10	scenario1	7	4063.27
Denmark	11	scenario1	7	3680.79
Denmark	12	scenario1	7	3315.58
Denmark	13	scenario1	7	3097.25
Denmark	14	scenario1	7	3016.38
Denmark	15	scenario1	7	2958.9
Denmark	16	scenario1	7	2964.79
Denmark	17	scenario1	7	3049.43
Denmark	18	scenario1	7	3340.73
Denmark	19	scenario1	7	3905.91
Denmark	20	scenario1	7	4540.83
Denmark	21	scenario1	7	4765.29
Denmark	22	scenario1	7	4747.9
Denmark	23	scenario1	7	4797.5
Denmark	24	scenario1	7	4741.56
Denmark	25	scenario1	7	4621.58
Denmark	26	scenario1	7	4666.93
Denmark	27	scenario1	7	4577.91
Denmark	28	scenario1	7	4426.48
Denmark	29	scenario1	7	4413.77
Denmark	30	scenario1	7	4693.09
Denmark	31	scenario1	7	4733.17
Denmark	32	scenario1	7	4685.38
Denmark	33	scenario1	7	4338.95
Denmark	34	scenario1	7	4071.14
Denmark	35	scenario1	7	3711.18
Denmark	36	scenario1	7	3359.38
Denmark	37	scenario1	7	3124.86
Denmark	38	scenario1	7	3000.15
Denmark	39	scenario1	7	2946.03
Denmark	40	scenario1	7	2958.6
Denmark	41	scenario1	7	3039.9
Denmark	42	scenario1	7	3319.67
Denmark	43	scenario1	7	3881.32
Denmark	44	scenario1	7	4491.05
Denmark	45	scenario1	7	4688.76
Denmark	46	scenario1	7	4697.5
Denmark	47	scenario1	7	4785.05
Denmark	48	scenario1	7	4784.17
France	1	scenario1	7	65748.0
France	2	scenario1	7	63846.0
France	3	scenario1	7	61759.0
France	4	scenario1	7	59120.0
France	5	scenario1	7	57476.0
France	6	scenario1	7	57350.0
France	7	scenario1	7	60726.0
France	8	scenario1	7	66737.0
France	9	scenario1	7	64699.0
France	10	scenario1	7	60590.0
France	11	scenario1	7	61038.0
France	12	scenario1	7	62198.0
France	13	scenario1	7	59427.0
France	14	scenario1	7	57210.0
France	15	scenario1	7	56116.0
France	16	scenario1	7	53647.0
France	17	scenario1	7	52980.0
France	18	scenario1	7	55903.0
France	19	scenario1	7	61463.0
France	20	scenario1	7	66032.0
France	21	scenario1	7	68111.0
France	22	scenario1	7	68393.0
France	23	scenario1	7	68082.0
France	24	scenario1	7	68257.0
France	25	scenario1	7	68405.0
France	26	scenario1	7	67493.0
France	27	scenario1	7	66473.0
France	28	scenario1	7	64680.0
France	29	scenario1	7	64081.0
France	30	scenario1	7	64410.0
France	31	scenario1	7	67460.0
France	32	scenario1	7	71351.0
France	33	scenario1	7	67917.0
France	34	scenario1	7	63486.0
France	35	scenario1	7	63467.0
France	36	scenario1	7	64249.0
France	37	scenario1	7	61419.0
France	38	scenario1	7	58958.0
France	39	scenario1	7	57904.0
France	40	scenario1	7	55361.0
France	41	scenario1	7	54916.0
France	42	scenario1	7	57824.0
France	43	scenario1	7	63413.0
France	44	scenario1	7	68316.0
France	45	scenario1	7	70794.0
France	46	scenario1	7	71540.0
France	47	scenario1	7	71143.0
France	48	scenario1	7	71088.0
Germany	49	scenario1	7	61801.1525
Germany	50	scenario1	7	61286.195
Germany	51	scenario1	7	61485.2125
Germany	52	scenario1	7	60630.53
Germany	53	scenario1	7	59620.505
Germany	54	scenario1	7	56784.8475
Germany	55	scenario1	7	54936.8775
Germany	56	scenario1	7	52178.3275
Germany	57	scenario1	7	47943.1025
Germany	58	scenario1	7	44352.77
Germany	59	scenario1	7	42641.9025
Germany	60	scenario1	7	41081.15
Germany	61	scenario1	7	40552.6225
Germany	62	scenario1	7	40757.3525
Germany	63	scenario1	7	40910.03
Germany	64	scenario1	7	42412.6525
Germany	65	scenario1	7	46211.97
Germany	66	scenario1	7	50285.8075
Germany	67	scenario1	7	53796.62
Germany	68	scenario1	7	55258.5175
Germany	69	scenario1	7	56282.29
Germany	70	scenario1	7	55260.8875
Germany	71	scenario1	7	53152.39
Germany	72	scenario1	7	51960.0525
Germany	73	scenario1	7	50937.5525
Germany	74	scenario1	7	50197.0525
Germany	75	scenario1	7	50404.37
Germany	76	scenario1	7	50835.7175
Germany	77	scenario1	7	50777.59
Germany	78	scenario1	7	48919.6925
Germany	79	scenario1	7	47320.03
Germany	80	scenario1	7	45799.1175
Germany	81	scenario1	7	42654.3825
Germany	82	scenario1	7	39712.46
Germany	83	scenario1	7	37392.2875
Germany	84	scenario1	7	35996.2675
Germany	85	scenario1	7	35392.345
Germany	86	scenario1	7	35386.255
Germany	87	scenario1	7	34858.185
Germany	88	scenario1	7	35383.475
Germany	89	scenario1	7	37973.3675
Germany	90	scenario1	7	41123.0375
Germany	91	scenario1	7	44877.0675
Germany	92	scenario1	7	47913.975
Germany	93	scenario1	7	50323.015
Germany	94	scenario1	7	48480.2525
Germany	95	scenario1	7	46833.2425
Germany	96	scenario1	7	45637.64
Denmark	49	scenario1	7	3696.67
Denmark	50	scenario1	7	3655.27
