Node	IntermitentGenerators	Operationalhour	Scenario	Period	GeneratorStochasticAvailabilityRaw
Denmark	Hydrorun-of-the-river	67	scenario1	2	0.134
Denmark	Hydrorun-of-the-river	68	scenario1	2	0.148
Denmark	Hydrorun-of-the-river	69	scenario1	2	0.146
Denmark	Hydrorun-of-the-river	70	scenario1	2	0.124
Denmark	Hydrorun-of-the-river	71	scenario1	2	0.128
Denmark	Hydrorun-of-the-river	72	scenario1	2	0.096
Denmark	Hydrorun-of-the-river	73	scenario1	2	0.102
Denmark	Hydrorun-of-the-river	74	scenario1	2	0.11
Denmark	Hydrorun-of-the-river	75	scenario1	2	0.112
Denmark	Hydrorun-of-the-river	76	scenario1	2	0.136
Denmark	Hydrorun-of-the-river	77	scenario1	2	0.152
Denmark	Hydrorun-of-the-river	78	scenario1	2	0.162
Denmark	Hydrorun-of-the-river	79	scenario1	2	0.154
Denmark	Hydrorun-of-the-river	80	scenario1	2	0.136
Denmark	Hydrorun-of-the-river	81	scenario1	2	0.132
Denmark	Hydrorun-of-the-river	82	scenario1	2	0.136
Denmark	Hydrorun-of-the-river	83	scenario1	2	0.146
Denmark	Hydrorun-of-the-river	84	scenario1	2	0.144
Denmark	Hydrorun-of-the-river	85	scenario1	2	0.146
Denmark	Hydrorun-of-the-river	86	scenario1	2	0.134
Denmark	Hydrorun-of-the-river	87	scenario1	2	0.128
Denmark	Hydrorun-of-the-river	88	scenario1	2	0.142
Denmark	Hydrorun-of-the-river	89	scenario1	2	0.146
Denmark	Hydrorun-of-the-river	90	scenario1	2	0.15
Denmark	Hydrorun-of-the-river	91	scenario1	2	0.146
Denmark	Hydrorun-of-the-river	92	scenario1	2	0.158
Denmark	Hydrorun-of-the-river	93	scenario1	2	0.154
Denmark	Hydrorun-of-the-river	94	scenario1	2	0.146
Denmark	Hydrorun-of-the-river	95	scenario1	2	0.142
Denmark	Hydrorun-of-the-river	96	scenario1	2	0.156
France	Hydrorun-of-the-river	49	scenario1	2	0.488981903
France	Hydrorun-of-the-river	50	scenario1	2	0.485658008
France	Hydrorun-of-the-river	51	scenario1	2	0.497476302
France	Hydrorun-of-the-river	52	scenario1	2	0.570232673
France	Hydrorun-of-the-river	53	scenario1	2	0.646066724
France	Hydrorun-of-the-river	54	scenario1	2	0.678936354
France	Hydrorun-of-the-river	55	scenario1	2	0.695309615
France	Hydrorun-of-the-river	56	scenario1	2	0.683491321
France	Hydrorun-of-the-river	57	scenario1	2	0.649267512
France	Hydrorun-of-the-river	58	scenario1	2	0.609380771
France	Hydrorun-of-the-river	59	scenario1	2	0.589191186
France	Hydrorun-of-the-river	60	scenario1	2	0.550412409
France	Hydrorun-of-the-river	61	scenario1	2	0.525790964
France	Hydrorun-of-the-river	62	scenario1	2	0.543025976
France	Hydrorun-of-the-river	63	scenario1	2	0.587098363
France	Hydrorun-of-the-river	64	scenario1	2	0.658377447
France	Hydrorun-of-the-river	65	scenario1	2	0.739997538
France	Hydrorun-of-the-river	66	scenario1	2	0.764126554
France	Hydrorun-of-the-river	67	scenario1	2	0.743198326
France	Hydrorun-of-the-river	68	scenario1	2	0.680782962
France	Hydrorun-of-the-river	69	scenario1	2	0.646312939
France	Hydrorun-of-the-river	70	scenario1	2	0.591160901
France	Hydrorun-of-the-river	71	scenario1	2	0.53527022
France	Hydrorun-of-the-river	72	scenario1	2	0.676720423
France	Hydrorun-of-the-river	73	scenario1	2	0.668964668
France	Hydrorun-of-the-river	74	scenario1	2	0.662070664
France	Hydrorun-of-the-river	75	scenario1	2	0.67955189
France	Hydrorun-of-the-river	76	scenario1	2	0.738766466
France	Hydrorun-of-the-river	77	scenario1	2	0.747630186
France	Hydrorun-of-the-river	78	scenario1	2	0.753170011
France	Hydrorun-of-the-river	79	scenario1	2	0.732611104
France	Hydrorun-of-the-river	80	scenario1	2	0.71192909
France	Hydrorun-of-the-river	81	scenario1	2	0.693093685
France	Hydrorun-of-the-river	82	scenario1	2	0.672780992
France	Hydrorun-of-the-river	83	scenario1	2	0.656530838
France	Hydrorun-of-the-river	84	scenario1	2	0.653206943
France	Hydrorun-of-the-river	85	scenario1	2	0.64582051
France	Hydrorun-of-the-river	86	scenario1	2	0.652837622
France	Hydrorun-of-the-river	87	scenario1	2	0.679674997
France	Hydrorun-of-the-river	88	scenario1	2	0.706143051
France	Hydrorun-of-the-river	89	scenario1	2	0.734950142
France	Hydrorun-of-the-river	90	scenario1	2	0.747260864
France	Hydrorun-of-the-river	91	scenario1	2	0.756740121
France	Hydrorun-of-the-river	92	scenario1	2	0.744183184
France	Hydrorun-of-the-river	93	scenario1	2	0.721039025
France	Hydrorun-of-the-river	94	scenario1	2	0.669210883
France	Hydrorun-of-the-river	95	scenario1	2	0.633632894
France	Hydrorun-of-the-river	96	scenario1	2	0.612581559
Germany	Solar	97	scenario1	2	0.268
Germany	Solar	98	scenario1	2	0.143
Germany	Solar	99	scenario1	2	0.046
Germany	Solar	100	scenario1	2	0.0
Germany	Solar	101	scenario1	2	0.0
Germany	Solar	102	scenario1	2	0.0
Germany	Solar	103	scenario1	2	0.0
Germany	Solar	104	scenario1	2	0.0
Germany	Solar	105	scenario1	2	0.0
Germany	Solar	106	scenario1	2	0.0
Germany	Solar	107	scenario1	2	0.0
Germany	Solar	108	scenario1	2	0.0
Germany	Solar	109	scenario1	2	0.0
Germany	Solar	110	scenario1	2	0.011
Germany	Solar	111	scenario1	2	0.094
Germany	Solar	112	scenario1	2	0.213
Germany	Solar	113	scenario1	2	0.347
Germany	Solar	114	scenario1	2	0.456
Germany	Solar	115	scenario1	2	0.527
Germany	Solar	116	scenario1	2	0.563
Germany	Solar	117	scenario1	2	0.576
Germany	Solar	118	scenario1	2	0.545
Germany	Solar	119	scenario1	2	0.482
Germany	Solar	120	scenario1	2	0.39
Germany	Solar	121	scenario1	2	0.277
Germany	Solar	122	scenario1	2	0.157
Germany	Solar	123	scenario1	2	0.052
Germany	Solar	124	scenario1	2	0.0
Germany	Solar	125	scenario1	2	0.0
Germany	Solar	126	scenario1	2	0.0
Germany	Solar	127	scenario1	2	0.0
Germany	Solar	128	scenario1	2	0.0
Germany	Solar	129	scenario1	2	0.0
Germany	Solar	130	scenario1	2	0.0
Germany	Solar	131	scenario1	2	0.0
Germany	Solar	132	scenario1	2	0.0
Germany	Solar	133	scenario1	2	0.0
Germany	Solar	134	scenario1	2	0.011
Germany	Solar	135	scenario1	2	0.101
Germany	Solar	136	scenario1	2	0.233
Germany	Solar	137	scenario1	2	0.37
Germany	Solar	138	scenario1	2	0.486
Germany	Solar	139	scenario1	2	0.567
Germany	Solar	140	scenario1	2	0.609
Germany	Solar	141	scenario1	2	0.609
Germany	Solar	142	scenario1	2	0.578
Germany	Solar	143	scenario1	2	0.508
Germany	Solar	144	scenario1	2	0.409
Denmark	Solar	97	scenario1	2	0.274
Denmark	Solar	98	scenario1	2	0.153
Denmark	Solar	99	scenario1	2	0.048
Denmark	Solar	100	scenario1	2	0.002
Denmark	Solar	101	scenario1	2	0.0
Denmark	Solar	102	scenario1	2	0.0
Denmark	Solar	103	scenario1	2	0.0
Denmark	Solar	104	scenario1	2	0.0
Denmark	Solar	105	scenario1	2	0.0
Denmark	Solar	106	scenario1	2	0.0
Denmark	Solar	107	scenario1	2	0.0
Denmark	Solar	108	scenario1	2	0.0
Denmark	Solar	109	scenario1	2	0.0
Denmark	Solar	110	scenario1	2	0.031
Denmark	Solar	111	scenario1	2	0.144
Denmark	Solar	112	scenario1	2	0.285
Denmark	Solar	113	scenario1	2	0.426
Denmark	Solar	114	scenario1	2	0.54
Denmark	Solar	115	scenario1	2	0.613
Denmark	Solar	116	scenario1	2	0.643
Denmark	Solar	117	scenario1	2	0.635
Denmark	Solar	118	scenario1	2	0.591
Denmark	Solar	119	scenario1	2	0.505
Denmark	Solar	120	scenario1	2	0.389
Denmark	Solar	121	scenario1	2	0.269
Denmark	Solar	122	scenario1	2	0.151
Denmark	Solar	123	scenario1	2	0.055
Denmark	Solar	124	scenario1	2	0.002
Denmark	Solar	125	scenario1	2	0.0
Denmark	Solar	126	scenario1	2	0.0
Denmark	Solar	127	scenario1	2	0.0
Denmark	Solar	128	scenario1	2	0.0
Denmark	Solar	129	scenario1	2	0.0
Denmark	Solar	130	scenario1	2	0.0
Denmark	Solar	131	scenario1	2	0.0
Denmark	Solar	132	scenario1	2	0.0
Denmark	Solar	133	scenario1	2	0.0
Denmark	Solar	134	scenario1	2	0.012
Denmark	Solar	135	scenario1	2	0.082
Denmark	Solar	136	scenario1	2	0.201
Denmark	Solar	137	scenario1	2	0.343
Denmark	Solar	138	scenario1	2	0.469
Denmark	Solar	139	scenario1	2	0.556
Denmark	Solar	140	scenario1	2	0.57
Denmark	Solar	141	scenario1	2	0.554
Denmark	Solar	142	scenario1	2	0.495
Denmark	Solar	143	scenario1	2	0.428
Denmark	Solar	144	scenario1	2	0.334
France	Solar	97	scenario1	2	0.35
France	Solar	98	scenario1	2	0.217
France	Solar	99	scenario1	2	0.093
France	Solar	100	scenario1	2	0.011
France	Solar	101	scenario1	2	0.0
France	Solar	102	scenario1	2	0.0
France	Solar	103	scenario1	2	0.0
France	Solar	104	scenario1	2	0.0
France	Solar	105	scenario1	2	0.0
France	Solar	106	scenario1	2	0.0
France	Solar	107	scenario1	2	0.0
France	Solar	108	scenario1	2	0.0
France	Solar	109	scenario1	2	0.0
France	Solar	110	scenario1	2	0.0
France	Solar	111	scenario1	2	0.039
France	Solar	112	scenario1	2	0.155
France	Solar	113	scenario1	2	0.295
France	Solar	114	scenario1	2	0.427
France	Solar	115	scenario1	2	0.528
France	Solar	116	scenario1	2	0.59
France	Solar	117	scenario1	2	0.618
France	Solar	118	scenario1	2	0.604
France	Solar	119	scenario1	2	0.553
France	Solar	120	scenario1	2	0.468
France	Solar	121	scenario1	2	0.353
France	Solar	122	scenario1	2	0.218
France	Solar	123	scenario1	2	0.094
France	Solar	124	scenario1	2	0.011
France	Solar	125	scenario1	2	0.0
France	Solar	126	scenario1	2	0.0
France	Solar	127	scenario1	2	0.0
France	Solar	128	scenario1	2	0.0
France	Solar	129	scenario1	2	0.0
France	Solar	130	scenario1	2	0.0
France	Solar	131	scenario1	2	0.0
France	Solar	132	scenario1	2	0.0
France	Solar	133	scenario1	2	0.0
France	Solar	134	scenario1	2	0.0
France	Solar	135	scenario1	2	0.039
France	Solar	136	scenario1	2	0.158
France	Solar	137	scenario1	2	0.298
France	Solar	138	scenario1	2	0.421
France	Solar	139	scenario1	2	0.515
France	Solar	140	scenario1	2	0.57
France	Solar	141	scenario1	2	0.588
France	Solar	142	scenario1	2	0.567
France	Solar	143	scenario1	2	0.514
France	Solar	144	scenario1	2	0.431
Germany	Windonshore	97	scenario1	2	0.1467
Germany	Windonshore	98	scenario1	2	0.1318
Germany	Windonshore	99	scenario1	2	0.1071
Germany	Windonshore	100	scenario1	2	0.0976
Germany	Windonshore	101	scenario1	2	0.097
Germany	Windonshore	102	scenario1	2	0.0861
Germany	Windonshore	103	scenario1	2	0.0763
Germany	Windonshore	104	scenario1	2	0.0674
Germany	Windonshore	105	scenario1	2	0.0589
Germany	Windonshore	106	scenario1	2	0.0516
Germany	Windonshore	107	scenario1	2	0.0467
Germany	Windonshore	108	scenario1	2	0.0428
Germany	Windonshore	109	scenario1	2	0.0365
Germany	Windonshore	110	scenario1	2	0.0261
Germany	Windonshore	111	scenario1	2	0.0139
Germany	Windonshore	112	scenario1	2	0.0117
Germany	Windonshore	113	scenario1	2	0.009
Germany	Windonshore	114	scenario1	2	0.0082
Germany	Windonshore	115	scenario1	2	0.008
Germany	Windonshore	116	scenario1	2	0.0079
Germany	Windonshore	117	scenario1	2	0.0078
Germany	Windonshore	118	scenario1	2	0.0076
Germany	Windonshore	119	scenario1	2	0.0071
Germany	Windonshore	120	scenario1	2	0.0064
Germany	Windonshore	121	scenario1	2	0.006
Germany	Windonshore	122	scenario1	2	0.0062
Germany	Windonshore	123	scenario1	2	0.0133
Germany	Windonshore	124	scenario1	2	0.0384
Germany	Windonshore	125	scenario1	2	0.0674
Germany	Windonshore	126	scenario1	2	0.091
Germany	Windonshore	127	scenario1	2	0.1092
Germany	Windonshore	128	scenario1	2	0.1179
Germany	Windonshore	129	scenario1	2	0.1156
Germany	Windonshore	130	scenario1	2	0.1071
Germany	Windonshore	131	scenario1	2	0.0965
Germany	Windonshore	132	scenario1	2	0.0882
Germany	Windonshore	133	scenario1	2	0.079
Germany	Windonshore	134	scenario1	2	0.0693
Germany	Windonshore	135	scenario1	2	0.0356
Germany	Windonshore	136	scenario1	2	0.0168
Germany	Windonshore	137	scenario1	2	0.019
Germany	Windonshore	138	scenario1	2	0.0261
Germany	Windonshore	139	scenario1	2	0.0253
Germany	Windonshore	140	scenario1	2	0.0237
Germany	Windonshore	141	scenario1	2	0.0215
Germany	Windonshore	142	scenario1	2	0.019
Germany	Windonshore	143	scenario1	2	0.0166
Germany	Windonshore	144	scenario1	2	0.0146
Denmark	Windonshore	97	scenario1	2	0.4229
Denmark	Windonshore	98	scenario1	2	0.4019
Denmark	Windonshore	99	scenario1	2	0.3537
Denmark	Windonshore	100	scenario1	2	0.3025
Denmark	Windonshore	101	scenario1	2	0.2794
Denmark	Windonshore	102	scenario1	2	0.2573
Denmark	Windonshore	103	scenario1	2	0.2445
Denmark	Windonshore	104	scenario1	2	0.2464
Denmark	Windonshore	105	scenario1	2	0.2478
Denmark	Windonshore	106	scenario1	2	0.2427
Denmark	Windonshore	107	scenario1	2	0.2321
Denmark	Windonshore	108	scenario1	2	0.2216
Denmark	Windonshore	109	scenario1	2	0.1976
Denmark	Windonshore	110	scenario1	2	0.1633
Denmark	Windonshore	111	scenario1	2	0.1216
Denmark	Windonshore	112	scenario1	2	0.1023
Denmark	Windonshore	113	scenario1	2	0.0857
Denmark	Windonshore	114	scenario1	2	0.0669
Denmark	Windonshore	115	scenario1	2	0.0533
Denmark	Windonshore	116	scenario1	2	0.0447
Denmark	Windonshore	117	scenario1	2	0.0391
Denmark	Windonshore	118	scenario1	2	0.0341
Denmark	Windonshore	119	scenario1	2	0.0286
Denmark	Windonshore	120	scenario1	2	0.0228
Denmark	Windonshore	121	scenario1	2	0.0172
Denmark	Windonshore	122	scenario1	2	0.012
Denmark	Windonshore	123	scenario1	2	0.0071
Denmark	Windonshore	124	scenario1	2	0.0035
Denmark	Windonshore	125	scenario1	2	0.0025
Denmark	Windonshore	126	scenario1	2	0.0071
Denmark	Windonshore	127	scenario1	2	0.0229
Denmark	Windonshore	128	scenario1	2	0.0569
Denmark	Windonshore	129	scenario1	2	0.1119
Denmark	Windonshore	130	scenario1	2	0.1739
Denmark	Windonshore	131	scenario1	2	0.2261
Denmark	Windonshore	132	scenario1	2	0.2612
Denmark	Windonshore	133	scenario1	2	0.2841
Denmark	Windonshore	134	scenario1	2	0.2893
Denmark	Windonshore	135	scenario1	2	0.271
Denmark	Windonshore	136	scenario1	2	0.2444
Denmark	Windonshore	137	scenario1	2	0.2483
Denmark	Windonshore	138	scenario1	2	0.2914
Denmark	Windonshore	139	scenario1	2	0.3316
Denmark	Windonshore	140	scenario1	2	0.3589
Denmark	Windonshore	141	scenario1	2	0.3805
Denmark	Windonshore	142	scenario1	2	0.3869
Denmark	Windonshore	143	scenario1	2	0.3786
Denmark	Windonshore	144	scenario1	2	0.354
France	Windonshore	97	scenario1	2	0.0729
France	Windonshore	98	scenario1	2	0.0763
France	Windonshore	99	scenario1	2	0.0796
France	Windonshore	100	scenario1	2	0.0988
France	Windonshore	101	scenario1	2	0.1212
France	Windonshore	102	scenario1	2	0.1257
France	Windonshore	103	scenario1	2	0.1262
France	Windonshore	104	scenario1	2	0.1256
France	Windonshore	105	scenario1	2	0.1193
France	Windonshore	106	scenario1	2	0.1096
France	Windonshore	107	scenario1	2	0.0996
France	Windonshore	108	scenario1	2	0.09
France	Windonshore	109	scenario1	2	0.0759
France	Windonshore	110	scenario1	2	0.0621
France	Windonshore	111	scenario1	2	0.0483
France	Windonshore	112	scenario1	2	0.0268
France	Windonshore	113	scenario1	2	0.0235
France	Windonshore	114	scenario1	2	0.0233
France	Windonshore	115	scenario1	2	0.023
France	Windonshore	116	scenario1	2	0.0226
France	Windonshore	117	scenario1	2	0.0229
France	Windonshore	118	scenario1	2	0.0242
France	Windonshore	119	scenario1	2	0.026
France	Windonshore	120	scenario1	2	0.0283
France	Windonshore	121	scenario1	2	0.032
France	Windonshore	122	scenario1	2	0.0376
France	Windonshore	123	scenario1	2	0.0501
France	Windonshore	124	scenario1	2	0.0888
France	Windonshore	125	scenario1	2	0.1313
France	Windonshore	126	scenario1	2	0.1443
France	Windonshore	127	scenario1	2	0.1367
France	Windonshore	128	scenario1	2	0.1235
France	Windonshore	129	scenario1	2	0.1114
France	Windonshore	130	scenario1	2	0.1007
France	Windonshore	131	scenario1	2	0.0918
France	Windonshore	132	scenario1	2	0.0843
France	Windonshore	133	scenario1	2	0.0781
France	Windonshore	134	scenario1	2	0.0718
France	Windonshore	135	scenario1	2	0.0598
France	Windonshore	136	scenario1	2	0.0285
France	Windonshore	137	scenario1	2	0.0217
France	Windonshore	138	scenario1	2	0.0249
France	Windonshore	139	scenario1	2	0.0251
France	Windonshore	140	scenario1	2	0.0247
France	Windonshore	141	scenario1	2	0.0262
France	Windonshore	142	scenario1	2	0.029
France	Windonshore	143	scenario1	2	0.0323
France	Windonshore	144	scenario1	2	0.0363
Germany	Windoffshore	97	scenario1	2	0.138
Germany	Windoffshore	98	scenario1	2	0.1219
Germany	Windoffshore	99	scenario1	2	0.1067
Germany	Windoffshore	100	scenario1	2	0.0876
Germany	Windoffshore	101	scenario1	2	0.0684
Germany	Windoffshore	102	scenario1	2	0.0541
Germany	Windoffshore	103	scenario1	2	0.0473
Germany	Windoffshore	104	scenario1	2	0.0442
Germany	Windoffshore	105	scenario1	2	0.0419
Germany	Windoffshore	106	scenario1	2	0.0417
Germany	Windoffshore	107	scenario1	2	0.0407
Germany	Windoffshore	108	scenario1	2	0.0379
Germany	Windoffshore	109	scenario1	2	0.0335
Germany	Windoffshore	110	scenario1	2	0.0295
Germany	Windoffshore	111	scenario1	2	0.0239
Germany	Windoffshore	112	scenario1	2	0.019
Germany	Windoffshore	113	scenario1	2	0.0161
Germany	Windoffshore	114	scenario1	2	0.0133
Germany	Windoffshore	115	scenario1	2	0.0122
Germany	Windoffshore	116	scenario1	2	0.0122
Germany	Windoffshore	117	scenario1	2	0.012
Germany	Windoffshore	118	scenario1	2	0.011
Germany	Windoffshore	119	scenario1	2	0.0088
Germany	Windoffshore	120	scenario1	2	0.0062
Germany	Windoffshore	121	scenario1	2	0.0047
Germany	Windoffshore	122	scenario1	2	0.0058
Germany	Windoffshore	123	scenario1	2	0.0114
Germany	Windoffshore	124	scenario1	2	0.0224
Germany	Windoffshore	125	scenario1	2	0.0375
Germany	Windoffshore	126	scenario1	2	0.0521
Germany	Windoffshore	127	scenario1	2	0.07
Germany	Windoffshore	128	scenario1	2	0.0936
Germany	Windoffshore	129	scenario1	2	0.1193
Germany	Windoffshore	130	scenario1	2	0.1412
Germany	Windoffshore	131	scenario1	2	0.1539
Germany	Windoffshore	132	scenario1	2	0.1558
Germany	Windoffshore	133	scenario1	2	0.144
Germany	Windoffshore	134	scenario1	2	0.1256
Germany	Windoffshore	135	scenario1	2	0.1126
Germany	Windoffshore	136	scenario1	2	0.1053
Germany	Windoffshore	137	scenario1	2	0.0978
Germany	Windoffshore	138	scenario1	2	0.0976
Germany	Windoffshore	139	scenario1	2	0.0998
Germany	Windoffshore	140	scenario1	2	0.0981
Germany	Windoffshore	141	scenario1	2	0.0899
Germany	Windoffshore	142	scenario1	2	0.0787
Germany	Windoffshore	143	scenario1	2	0.0732
Germany	Windoffshore	144	scenario1	2	0.0737
Denmark	Windoffshore	97	scenario1	2	0.498
Denmark	Windoffshore	98	scenario1	2	0.4965
Denmark	Windoffshore	99	scenario1	2	0.4765
Denmark	Windoffshore	100	scenario1	2	0.4472
Denmark	Windoffshore	101	scenario1	2	0.4062
Denmark	Windoffshore	102	scenario1	2	0.3705
Denmark	Windoffshore	103	scenario1	2	0.3422
Denmark	Windoffshore	104	scenario1	2	0.327
Denmark	Windoffshore	105	scenario1	2	0.3234
Denmark	Windoffshore	106	scenario1	2	0.3183
Denmark	Windoffshore	107	scenario1	2	0.3146
Denmark	Windoffshore	108	scenario1	2	0.2987
Denmark	Windoffshore	109	scenario1	2	0.2717
Denmark	Windoffshore	110	scenario1	2	0.2288
Denmark	Windoffshore	111	scenario1	2	0.1871
Denmark	Windoffshore	112	scenario1	2	0.1493
Denmark	Windoffshore	113	scenario1	2	0.1202
Denmark	Windoffshore	114	scenario1	2	0.0986
Denmark	Windoffshore	115	scenario1	2	0.0807
Denmark	Windoffshore	116	scenario1	2	0.0628
Denmark	Windoffshore	117	scenario1	2	0.0498
Denmark	Windoffshore	118	scenario1	2	0.0391
Denmark	Windoffshore	119	scenario1	2	0.0288
Denmark	Windoffshore	120	scenario1	2	0.0188
Denmark	Windoffshore	121	scenario1	2	0.0106
Denmark	Windoffshore	122	scenario1	2	0.006
Denmark	Windoffshore	123	scenario1	2	0.0053
Denmark	Windoffshore	124	scenario1	2	0.0096
Denmark	Windoffshore	125	scenario1	2	0.0183
Denmark	Windoffshore	126	scenario1	2	0.0296
Denmark	Windoffshore	127	scenario1	2	0.0455
Denmark	Windoffshore	128	scenario1	2	0.0725
Denmark	Windoffshore	129	scenario1	2	0.1189
Denmark	Windoffshore	130	scenario1	2	0.1853
Denmark	Windoffshore	131	scenario1	2	0.262
Denmark	Windoffshore	132	scenario1	2	0.3126
Denmark	Windoffshore	133	scenario1	2	0.3368
Denmark	Windoffshore	134	scenario1	2	0.3498
Denmark	Windoffshore	135	scenario1	2	0.343
Denmark	Windoffshore	136	scenario1	2	0.335
Denmark	Windoffshore	137	scenario1	2	0.3371
Denmark	Windoffshore	138	scenario1	2	0.3488
Denmark	Windoffshore	139	scenario1	2	0.3509
Denmark	Windoffshore	140	scenario1	2	0.3527
Denmark	Windoffshore	141	scenario1	2	0.3566
Denmark	Windoffshore	142	scenario1	2	0.3584
Denmark	Windoffshore	143	scenario1	2	0.3489
Denmark	Windoffshore	144	scenario1	2	0.328
France	Windoffshore	97	scenario1	2	0.1169
France	Windoffshore	98	scenario1	2	0.1233
France	Windoffshore	99	scenario1	2	0.1225
France	Windoffshore	100	scenario1	2	0.1308
France	Windoffshore	101	scenario1	2	0.1567
France	Windoffshore	102	scenario1	2	0.1894
France	Windoffshore	103	scenario1	2	0.2076
France	Windoffshore	104	scenario1	2	0.2396
France	Windoffshore	105	scenario1	2	0.2802
France	Windoffshore	106	scenario1	2	0.2919
France	Windoffshore	107	scenario1	2	0.2905
France	Windoffshore	108	scenario1	2	0.2802
France	Windoffshore	109	scenario1	2	0.2467
France	Windoffshore	110	scenario1	2	0.212
France	Windoffshore	111	scenario1	2	0.1862
France	Windoffshore	112	scenario1	2	0.1145
France	Windoffshore	113	scenario1	2	0.0816
France	Windoffshore	114	scenario1	2	0.0566
France	Windoffshore	115	scenario1	2	0.0307
France	Windoffshore	116	scenario1	2	0.0162
France	Windoffshore	117	scenario1	2	0.0072
France	Windoffshore	118	scenario1	2	0.0031
France	Windoffshore	119	scenario1	2	0.0012
France	Windoffshore	120	scenario1	2	0.0
France	Windoffshore	121	scenario1	2	0.0019
France	Windoffshore	122	scenario1	2	0.0086
France	Windoffshore	123	scenario1	2	0.0268
France	Windoffshore	124	scenario1	2	0.0959
France	Windoffshore	125	scenario1	2	0.236
France	Windoffshore	126	scenario1	2	0.3868
France	Windoffshore	127	scenario1	2	0.4859
France	Windoffshore	128	scenario1	2	0.4888
France	Windoffshore	129	scenario1	2	0.4698
